,qname,teloBPLengths
164,ccaa8c67-d43b-4aee-ac95-ba87621d60c2,2778
165,27663854-4ed7-42f1-baec-1d62fccc10ae,4320
166,87dcd9e7-93c9-4b70-9b53-e45edc5f0df0,18
167,05b7df12-4f66-486b-a3c9-874b9778ca3a,4524
168,e0ad4700-bcbe-4446-9619-775971335238,2538
169,abac7bff-a798-44a7-91a8-3972fb442e0f,2466
170,23db9c66-9ad7-4f70-b175-e09417a7ed3f,2466
171,a7a0e41f-44d4-411d-a549-84ec688ec290,144
172,5284ee00-0eab-45b3-af33-e27eadb1885b,108
173,5c77ae10-d0fd-4a88-9ab4-aa665ebe2318,36
174,f65d7281-4b35-4bd8-a348-55d13c9c08fb,126
175,1c3e7f10-7158-4071-97f2-76a60d9d0508,4392
176,02bf81bf-6e60-490f-b322-7f31f105b754,6
177,d5df768f-0b48-428c-ae3d-153455161628,138
178,f836f575-63b0-4611-bb7f-ec81f7e0e99b,132
179,dd88c110-c41e-4011-89c5-945aa83949e5,192
180,1fde1993-1a07-4fa1-881f-ca0e745820da,3036
181,779d292b-1ef6-46bc-9a41-646481d251b8,2214
182,4973484b-021a-479b-8fe2-34d8e1cb6e32,2520
183,8c534d5f-99b3-489c-888c-07679ac3019f,1746
184,6db8f098-3901-4c9e-8a18-90c60fda5b56,276
185,860f2e8e-3241-4767-8feb-225a3f04cb52,54
186,c8862635-6928-4614-87ad-8665ce115712,1194
187,b9fc86eb-c665-4b37-a0ea-7de0c86556ee,168
188,2607442a-1c3e-4ef0-a2b6-1e848db1516e,132
189,1f1adee5-e264-4323-8c5e-19c4e58d3d54,42
190,c91cb838-2299-4de0-8599-86f3a0b6a992,5238
191,82a346b5-2a3f-44bc-8500-e2dbf77f634a,18
192,088e7743-3bd3-4384-aaa5-3620f60e5523,24
193,4ffa6678-5fbe-4df9-917a-0788cce0be5a,3114
194,88f70ee2-1b97-41ad-8c84-40815c44ad28,624
195,d6d3172f-c07c-4656-bddf-c96b79fa092f,180
196,b92209b3-8083-4acf-983d-3c9367348473,414
197,e3447029-0ebd-467a-b0cc-222307bfb7e1,54
198,2be0c816-2baf-457d-a20c-7205d5bba6e4,840
199,9e7e106b-bdf5-415e-9c2b-40c970a76b55,1368
200,2bd0a0c6-be55-4ab5-b6b2-7a865a5ba1b7,36
