read_id	length	strand
b14c495c-2c8e-48e0-83d1-d8aea35ba098	888	G
b14c495c-2c8e-48e0-83d1-d8aea35ba098	261	G
531ad691-6c45-41a7-b833-282b595b7666	162	G
13113b2d-ce51-4b2d-984f-ecb4ac25ad9d	117	G
50ae31d6-4779-4367-b163-9c6c1ce07ad5	675	G
50ae31d6-4779-4367-b163-9c6c1ce07ad5	1083	G
50ae31d6-4779-4367-b163-9c6c1ce07ad5	998	G
50ae31d6-4779-4367-b163-9c6c1ce07ad5	424	G
61937de7-47ad-4135-924d-afe959872b89	80	G
086f298e-a3e7-44b3-bf05-ce15bd8d2a43	65	G
6c3605dc-1293-4233-bebf-b067c78c33f9	345	G
b1bb22a3-af6c-426d-850f-42e185749263	532	G
b1bb22a3-af6c-426d-850f-42e185749263	255	G
b1bb22a3-af6c-426d-850f-42e185749263	250	G
b1bb22a3-af6c-426d-850f-42e185749263	85	G
51231593-1fd0-4ea8-ac0e-8932c63d7fcf	363	G
51231593-1fd0-4ea8-ac0e-8932c63d7fcf	72	G
51231593-1fd0-4ea8-ac0e-8932c63d7fcf	843	G
51231593-1fd0-4ea8-ac0e-8932c63d7fcf	365	G
51231593-1fd0-4ea8-ac0e-8932c63d7fcf	323	G
51231593-1fd0-4ea8-ac0e-8932c63d7fcf	202	G
51231593-1fd0-4ea8-ac0e-8932c63d7fcf	50	G
51231593-1fd0-4ea8-ac0e-8932c63d7fcf	48	G
de96dd09-7127-4486-9376-692dc825e914	386	G
d319d5e6-2252-4299-87ab-2272e20c9d7d	170	G
02ba55f6-1ff1-41e4-bd94-f3a81e471603	961	G
4b33fac4-ac30-4c7c-8d20-e3d70e0efee2	1376	G
4b33fac4-ac30-4c7c-8d20-e3d70e0efee2	603	G
4b33fac4-ac30-4c7c-8d20-e3d70e0efee2	226	G
4b33fac4-ac30-4c7c-8d20-e3d70e0efee2	84	G
4b33fac4-ac30-4c7c-8d20-e3d70e0efee2	55	G
4b33fac4-ac30-4c7c-8d20-e3d70e0efee2	84	G
4b33fac4-ac30-4c7c-8d20-e3d70e0efee2	240	G
7a63a577-c015-456e-9416-0a121b9c05db	117	G
1a5b9827-2e97-4272-9237-52619753550b	331	G
18b9735a-058a-4d5f-b820-a911b3690b14	692	G
d64d7ac4-c82f-464a-a866-aef96cc22ad9	586	G
d64d7ac4-c82f-464a-a866-aef96cc22ad9	131	G
2a238095-d9fb-4502-a335-f7dda3eb8b84	2070	G
2652fd7c-46b9-4e3c-862c-62c3fd29e585	311	G
2652fd7c-46b9-4e3c-862c-62c3fd29e585	80	G
2652fd7c-46b9-4e3c-862c-62c3fd29e585	58	G
30e177ba-ddb4-4e78-84d7-c542c42f4710	2017	G
30e177ba-ddb4-4e78-84d7-c542c42f4710	160	G
30e177ba-ddb4-4e78-84d7-c542c42f4710	90	G
30e177ba-ddb4-4e78-84d7-c542c42f4710	52	G
30e177ba-ddb4-4e78-84d7-c542c42f4710	58	G
05f89e7f-6a4b-4551-8220-efdb64c116de	839	G
685c700e-2202-4309-a6b4-3ab546cbaa29	524	G
6ff6b029-26cf-47d7-ba56-3a917525df6b	117	G
58ed5b07-f313-4d2b-a916-b80f43d5aa81	60	G
10774c4f-f96a-455e-a171-69f116687458	667	G
10774c4f-f96a-455e-a171-69f116687458	754	G
10774c4f-f96a-455e-a171-69f116687458	79	G
10774c4f-f96a-455e-a171-69f116687458	857	G
3418d34e-f0c9-4707-a6fe-318ba86a244c	113	G
0971c15b-2b41-445e-b5aa-49773f845fdc	66	G
14b7db71-91b6-412e-9413-76234390664a	962	G
14b7db71-91b6-412e-9413-76234390664a	268	G
14b7db71-91b6-412e-9413-76234390664a	156	G
14b7db71-91b6-412e-9413-76234390664a	91	G
14b7db71-91b6-412e-9413-76234390664a	61	G
14b7db71-91b6-412e-9413-76234390664a	60	G
14b7db71-91b6-412e-9413-76234390664a	61	G
14b7db71-91b6-412e-9413-76234390664a	218	G
14b7db71-91b6-412e-9413-76234390664a	97	G
14b7db71-91b6-412e-9413-76234390664a	196	G
70be6970-4924-46f4-bda5-eb6a913e6f12	2273	G
70be6970-4924-46f4-bda5-eb6a913e6f12	804	G
a99785cd-1c5d-4343-8dcb-6d57717121be	1130	G
a99785cd-1c5d-4343-8dcb-6d57717121be	329	G
a99785cd-1c5d-4343-8dcb-6d57717121be	219	G
a99785cd-1c5d-4343-8dcb-6d57717121be	52	G
a99785cd-1c5d-4343-8dcb-6d57717121be	96	G
a99785cd-1c5d-4343-8dcb-6d57717121be	70	G
a99785cd-1c5d-4343-8dcb-6d57717121be	49	G
a99785cd-1c5d-4343-8dcb-6d57717121be	65	G
64632ab3-9751-4c84-b6c4-4cfa9ce5493e	700	G
12dcafea-9406-4a11-ae28-ebab3f7d1e53	128	G
12dcafea-9406-4a11-ae28-ebab3f7d1e53	72	G
23cbe50d-7323-412c-9afb-7fb88bee12ef	53	G
48a7a647-8063-4b52-ac35-91245497fd49	781	G
48a7a647-8063-4b52-ac35-91245497fd49	303	G
48a7a647-8063-4b52-ac35-91245497fd49	218	G
897eec6f-3baf-4b13-8a61-b0d09f19bae7	675	G
897eec6f-3baf-4b13-8a61-b0d09f19bae7	1330	G
897eec6f-3baf-4b13-8a61-b0d09f19bae7	376	G
897eec6f-3baf-4b13-8a61-b0d09f19bae7	215	G
897eec6f-3baf-4b13-8a61-b0d09f19bae7	94	G
897eec6f-3baf-4b13-8a61-b0d09f19bae7	111	G
897eec6f-3baf-4b13-8a61-b0d09f19bae7	52	G
8fb1dda8-3dc3-412b-8f1f-8197ce3c8829	361	G
39ac065a-8e70-43cc-af24-6c51d4a7d4e6	1470	G
4d66d669-8f6a-4611-a74d-ddf07df283c9	96	G
e305caaf-330d-4fd7-8f41-4104bdc8ebf4	1012	G
e305caaf-330d-4fd7-8f41-4104bdc8ebf4	664	G
ef0a4fdf-3ced-42e6-a122-ebac3ba075dc	3098	G
5fbfdd63-408c-490a-b768-d6392b2070c9	120	G
d109d26a-7812-442a-b4e7-079b908ffa23	259	G
d109d26a-7812-442a-b4e7-079b908ffa23	208	G
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	1158	G
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	646	G
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	292	G
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	120	G
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	61	G
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	69	G
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	285	G
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	79	G
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	136	G
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	145	G
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	59	G
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	62	G
adb50cfa-1b87-4f50-bcb6-8275d0ed5ae6	70	G
adb50cfa-1b87-4f50-bcb6-8275d0ed5ae6	147	G
adb50cfa-1b87-4f50-bcb6-8275d0ed5ae6	55	G
193c946c-0015-43a2-a667-bb7dfe07c088	938	G
83afd9f0-2138-44c2-9608-66df187c9ac6	461	G
83afd9f0-2138-44c2-9608-66df187c9ac6	184	G
83afd9f0-2138-44c2-9608-66df187c9ac6	123	G
83afd9f0-2138-44c2-9608-66df187c9ac6	52	G
83afd9f0-2138-44c2-9608-66df187c9ac6	52	G
83afd9f0-2138-44c2-9608-66df187c9ac6	58	G
83afd9f0-2138-44c2-9608-66df187c9ac6	64	G
6e66ee66-0ce6-4ea5-b7f8-cb8084e4aad7	242	G
6e66ee66-0ce6-4ea5-b7f8-cb8084e4aad7	410	G
50658553-1299-4923-94cb-ceb80df0a97e	4128	G
b7e987fe-e0f6-43a2-a63f-ad31da68dca6	53	G
a9b2e9c6-1ece-4ba2-a8e1-c0bc1c3910c6	913	G
a9b2e9c6-1ece-4ba2-a8e1-c0bc1c3910c6	119	G
a9b2e9c6-1ece-4ba2-a8e1-c0bc1c3910c6	144	G
a9b2e9c6-1ece-4ba2-a8e1-c0bc1c3910c6	157	G
a9b2e9c6-1ece-4ba2-a8e1-c0bc1c3910c6	106	G
ce0b37d0-ab20-4ff6-8d65-2b8d2f7cb4f1	268	G
ce0b37d0-ab20-4ff6-8d65-2b8d2f7cb4f1	77	G
5d34a202-8d53-4c08-973d-a4874610c2b4	1901	G
5d34a202-8d53-4c08-973d-a4874610c2b4	98	G
27b771bf-a13e-42f4-9972-7cb5e74223ff	392	G
b7d577b6-80e7-4144-96dd-194d1198b3ef	4564	G
73364f3b-5c05-479c-ac44-e466e58e8d4e	197	G
46413e78-2bf8-46ba-a9b5-8ad6840ed609	138	G
0bf37962-243e-4ef1-8098-e3f76eafbd46	1776	G
0bf37962-243e-4ef1-8098-e3f76eafbd46	53	G
9d399c27-fc1b-4d4f-b29a-3cd97e669b5d	1325	G
9d399c27-fc1b-4d4f-b29a-3cd97e669b5d	197	G
f03686c8-285a-461c-822f-d0c26a257693	7573	G
f10118dd-213a-4a7d-9ed9-6ad74f1c3ffb	410	G
f10118dd-213a-4a7d-9ed9-6ad74f1c3ffb	119	G
f10118dd-213a-4a7d-9ed9-6ad74f1c3ffb	78	G
f10118dd-213a-4a7d-9ed9-6ad74f1c3ffb	102	G
0029c921-e7ca-4d8e-b7ca-ae43089d0c01	1043	G
0029c921-e7ca-4d8e-b7ca-ae43089d0c01	1847	G
0029c921-e7ca-4d8e-b7ca-ae43089d0c01	132	G
0029c921-e7ca-4d8e-b7ca-ae43089d0c01	56	G
0bc6b2a9-36be-48a8-bbed-3604fbc630af	550	G
2403839f-95fc-462e-94e7-6f80c6471792	180	G
f85b8c2d-31bf-4dfd-9fd8-714923501444	1665	G
f85b8c2d-31bf-4dfd-9fd8-714923501444	182	G
f85b8c2d-31bf-4dfd-9fd8-714923501444	88	G
f85b8c2d-31bf-4dfd-9fd8-714923501444	77	G
f85b8c2d-31bf-4dfd-9fd8-714923501444	77	G
f85b8c2d-31bf-4dfd-9fd8-714923501444	56	G
f85b8c2d-31bf-4dfd-9fd8-714923501444	74	G
8b05964a-57cb-470f-b1d5-8d2a057b8b51	147	G
f6f83820-2d6c-4c8c-b7e8-23189f0d64e6	884	G
6a88ee8a-5d23-4c6e-8ce0-7851c5c47611	1137	G
6a88ee8a-5d23-4c6e-8ce0-7851c5c47611	711	G
6a88ee8a-5d23-4c6e-8ce0-7851c5c47611	217	G
6a88ee8a-5d23-4c6e-8ce0-7851c5c47611	157	G
6a88ee8a-5d23-4c6e-8ce0-7851c5c47611	97	G
6a88ee8a-5d23-4c6e-8ce0-7851c5c47611	71	G
fed9e32c-538d-44d4-85a1-d016e2b3986e	1095	G
1613c0d8-454c-4ce0-a065-e72f69c64efa	114	G
db042d36-19a7-4d82-8188-20a42da7fde4	427	G
db042d36-19a7-4d82-8188-20a42da7fde4	232	G
db042d36-19a7-4d82-8188-20a42da7fde4	245	G
db042d36-19a7-4d82-8188-20a42da7fde4	181	G
db042d36-19a7-4d82-8188-20a42da7fde4	154	G
be48ef36-b0fa-4283-9f0f-b327c90b6b0a	113	G
7948fd58-5140-4f5f-afb5-5da7ee88b353	616	G
c016c67b-972b-47d6-ada9-5e54156fed8f	280	G
c016c67b-972b-47d6-ada9-5e54156fed8f	136	G
c016c67b-972b-47d6-ada9-5e54156fed8f	154	G
c016c67b-972b-47d6-ada9-5e54156fed8f	73	G
c016c67b-972b-47d6-ada9-5e54156fed8f	67	G
c016c67b-972b-47d6-ada9-5e54156fed8f	72	G
c016c67b-972b-47d6-ada9-5e54156fed8f	56	G
c016c67b-972b-47d6-ada9-5e54156fed8f	50	G
c016c67b-972b-47d6-ada9-5e54156fed8f	56	G
aadde582-2daf-4174-ad78-5dc0e121ab56	1618	G
aadde582-2daf-4174-ad78-5dc0e121ab56	986	G
6791e423-cacb-49d0-8d18-ae993d33e7d0	646	G
6791e423-cacb-49d0-8d18-ae993d33e7d0	70	G
6791e423-cacb-49d0-8d18-ae993d33e7d0	139	G
6791e423-cacb-49d0-8d18-ae993d33e7d0	106	G
6791e423-cacb-49d0-8d18-ae993d33e7d0	114	G
6791e423-cacb-49d0-8d18-ae993d33e7d0	55	G
6791e423-cacb-49d0-8d18-ae993d33e7d0	121	G
6791e423-cacb-49d0-8d18-ae993d33e7d0	67	G
6791e423-cacb-49d0-8d18-ae993d33e7d0	73	G
c8ea71be-e8bc-4313-9a73-943060ce9576	906	G
1800419a-c758-406b-8432-e9e42616fdef	124	G
cc4c5f51-ae4c-4a18-a263-80fdfcceb7a9	210	G
dbc540d6-4f2a-49db-92bb-fc7c95a75642	443	G
cdb0508f-517f-41ea-afdc-347111abb704	167	G
cdb0508f-517f-41ea-afdc-347111abb704	198	G
441dd9c1-6d90-4875-a0fc-8d22b52b0016	706	G
441dd9c1-6d90-4875-a0fc-8d22b52b0016	116	G
51e8222f-81f2-4a39-958f-576fe9f847f1	504	G
d8603e86-c389-486d-b1fe-72d1ca329930	231	G
d8603e86-c389-486d-b1fe-72d1ca329930	51	G
fd2db728-b95d-41f8-a86d-106dce1eaa56	1032	G
fd2db728-b95d-41f8-a86d-106dce1eaa56	558	G
