read_id	length	strand
cc4c5f51-ae4c-4a18-a263-80fdfcceb7a9	212	G
cdb0508f-517f-41ea-afdc-347111abb704	3293	G
dbc540d6-4f2a-49db-92bb-fc7c95a75642	441	G
51e8222f-81f2-4a39-958f-576fe9f847f1	502	G
441dd9c1-6d90-4875-a0fc-8d22b52b0016	4011	G
db08f94a-7774-4dc2-88c2-646d73b91e12	3153	G
d8603e86-c389-486d-b1fe-72d1ca329930	4029	G
62686c23-5358-4916-8202-056e7cd3562c	2910	G
0fa01986-d3d9-42f7-ab87-0af1cb24c384	3376	G
f2267b9f-5036-4006-bf54-399da52a05ca	747	G
34bbb3a1-3643-4655-af74-2d3d4a37a87e	4184	G
84e7a47c-088d-4231-a107-5c594d88781b	332	G
e7a95909-4a8c-420e-bfd0-fb1ac91320c0	3434	G
11a31f2b-3e24-4af5-ad36-3950732cf022	2460	G
52208e91-43db-495a-bccd-cad66abde084	3384	G
32d03659-dbaf-4afc-8770-d1edfeafbbf7	4182	G
47d8bc95-2a26-4322-9646-732c13bbb671	2464	G
72d78da5-011a-4a65-aca7-fbee6b615458	4747	G
78851a90-7b31-4f37-8a63-dbd5edd9e5ee	472	G
92f0ff06-c7e4-4cbb-8d4f-3ac6bbc5415b	4738	G
a060359c-389e-4b12-9a93-487e604cdac7	66	G
94a53574-282d-43bb-91f9-2b274a05938f	5432	G
a49ce430-275e-48b1-b46a-50e349d88134	754	G
8de77b98-009e-4afa-9354-412a425b4e44	6487	G
04bfef56-d047-4e8a-ac80-efc9e8d7381c	5441	G
2d660145-c1aa-4633-98c4-edc7dee8b445	1123	G
2d660145-c1aa-4633-98c4-edc7dee8b445	88	G
48a35fbf-802a-469d-a11f-e6c0133ceed9	4035	G
d9a0e3e3-c5f6-4b37-ad88-a5983e2a7b99	3812	G
fb4bdee1-654c-4ba4-996c-167c021c7914	3973	G
ce6d5e6b-da34-4f42-a30f-1334d3cfb87b	4386	G
02fec1eb-b226-4889-a139-3837fd712cda	2430	G
bbaaf6a0-fafc-44a8-8408-88e441834af1	767	G
22f7c422-ae3b-4a1d-9046-846cc133b8e8	4370	G
dd32405c-3cb7-450a-a6cf-2691aaf59fc2	347	G
a9edef01-7c6a-4351-b951-881121712b57	2351	G
31bef312-8cc7-414f-8360-e813f7f51004	5048	G
d2d28d9b-f849-4480-9388-3e347590dd2b	3941	G
d2d28d9b-f849-4480-9388-3e347590dd2b	96	G
7fa13e3b-db0c-4f2a-ad5c-19cff673df45	3021	G
58a5323c-0391-4cb8-bb34-f7ed86028025	3459	G
519599e8-0a3f-4bba-99f5-ea44a4d65bd8	2749	G
ff60c841-b525-46c9-aa1d-317ac7e1c15a	2261	G
92c363b4-0a51-4f9d-8602-e9c4648d5d8b	138	G
1e16a9ec-556e-49b3-bef7-173e122cd2f5	138	G
740614fa-9c83-4422-a596-db0696c5b1f7	207	G
5b8cec6b-8224-452c-9cf6-dc6959ef56a2	502	G
809e8240-bf96-4cbe-9825-a467699c4cc6	3670	G
cd1c2319-d9ca-4000-b4d0-1d8d1a27ee01	6268	G
b5981d0f-ef3c-47a8-9070-f42fc780ca24	332	G
c8f4d337-7fc7-4c95-ad7f-b17dcdaff507	375	G
c8f4d337-7fc7-4c95-ad7f-b17dcdaff507	138	G
3781c721-fee4-478f-834b-46bc9a704595	375	G
3781c721-fee4-478f-834b-46bc9a704595	138	G
30f29f54-bb1d-4e8f-b39c-6024fa12f0fd	3186	G
28296e3b-aa65-4c3c-8dd9-21f5f5bd0503	263	G
