,qname,teloBPLengths
56,e3447029-0ebd-467a-b0cc-222307bfb7e1,96
57,9e7e106b-bdf5-415e-9c2b-40c970a76b55,1932
58,3540ebcf-0be8-43f0-8306-d3d4d72d1bd0,2322
59,048accfa-b62a-4202-9892-2d0d4752416d,2592
60,c3ed6af2-4113-419a-8871-c25dddf2e650,1962
61,74539337-cf5b-4760-a51e-9dfcd0e10831,54
62,8de66c28-fded-4cd5-9386-5bc7faf84c23,2892
63,c4d8432a-c74e-4013-a011-c049ed7342bf,102
64,c2df7739-2c82-461b-aaf9-a5a542539233,18
65,0eb2693f-177b-410d-9aa5-4f7cccdc7159,3534
66,b6a24b03-321a-4673-9c3f-129034723512,3504
67,7a114798-4990-42b5-a12b-b2a51fee7d63,42
68,6d86dc85-4a4a-4a83-8c1d-78864fce37f2,306
69,2ed24d86-876c-477c-88e2-77ba6161d7a9,2856
70,72b8f371-9340-4e51-881f-57c8c6038ec8,9642
71,765ad031-cfd9-4d4f-9ce1-291bc199a4dd,144
72,8b4a6c34-0a95-46f2-90c7-56c2af14ae01,3282
73,303333d5-4266-49ae-86b0-5944b7e82f70,4872
74,93758814-31f2-4a66-970b-1307c8f2a189,4800
75,94172a66-b63e-4765-b0c9-f955d7c0eba5,2994
76,e6948451-6318-4ad7-b8cd-6f2cdcee5cfe,48
77,50aa8b2a-fc33-44ff-9d08-9b3a38602f7c,12
78,0810c13e-0664-4bf7-9a2a-91377d8f37a3,2196
79,531ad691-6c45-41a7-b833-282b595b7666,102
80,b1bb22a3-af6c-426d-850f-42e185749263,6234
81,6c3605dc-1293-4233-bebf-b067c78c33f9,606
82,6a5bcb8c-20fc-4100-9388-1d88ab047287,168
83,b14c495c-2c8e-48e0-83d1-d8aea35ba098,8424
84,02ba55f6-1ff1-41e4-bd94-f3a81e471603,1038
85,18b9735a-058a-4d5f-b820-a911b3690b14,3762
86,2a238095-d9fb-4502-a335-f7dda3eb8b84,2214
87,14b7db71-91b6-412e-9413-76234390664a,4428
88,2652fd7c-46b9-4e3c-862c-62c3fd29e585,84
89,6ff6b029-26cf-47d7-ba56-3a917525df6b,90
90,58ed5b07-f313-4d2b-a916-b80f43d5aa81,3246
91,0971c15b-2b41-445e-b5aa-49773f845fdc,4278
92,a99785cd-1c5d-4343-8dcb-6d57717121be,2682
93,23cbe50d-7323-412c-9afb-7fb88bee12ef,1974
94,8fb1dda8-3dc3-412b-8f1f-8197ce3c8829,462
95,ef0a4fdf-3ced-42e6-a122-ebac3ba075dc,3300
96,d109d26a-7812-442a-b4e7-079b908ffa23,354
97,c64a2767-33dd-45c1-9b30-5483a7dd2edb,2982
98,6f00f397-60c9-4f0f-a733-65b9d8aa3d07,5862
99,50658553-1299-4923-94cb-ceb80df0a97e,4356
100,83afd9f0-2138-44c2-9608-66df187c9ac6,2886
101,5d34a202-8d53-4c08-973d-a4874610c2b4,2346
102,a9b2e9c6-1ece-4ba2-a8e1-c0bc1c3910c6,1356
103,b7e987fe-e0f6-43a2-a63f-ad31da68dca6,3264
104,27b771bf-a13e-42f4-9972-7cb5e74223ff,3324
105,b7d577b6-80e7-4144-96dd-194d1198b3ef,4782
106,0bf37962-243e-4ef1-8098-e3f76eafbd46,300
107,9d399c27-fc1b-4d4f-b29a-3cd97e669b5d,312
108,46413e78-2bf8-46ba-a9b5-8ad6840ed609,228
109,f03686c8-285a-461c-822f-d0c26a257693,108
110,f10118dd-213a-4a7d-9ed9-6ad74f1c3ffb,1272
111,0029c921-e7ca-4d8e-b7ca-ae43089d0c01,3642
112,f85b8c2d-31bf-4dfd-9fd8-714923501444,2898
113,f6f83820-2d6c-4c8c-b7e8-23189f0d64e6,2784
114,6a88ee8a-5d23-4c6e-8ce0-7851c5c47611,3426
115,fc0e1438-8fc8-4dd0-a322-efa6247bd4c1,6816
116,db042d36-19a7-4d82-8188-20a42da7fde4,2196
117,8b05964a-57cb-470f-b1d5-8d2a057b8b51,516
118,1613c0d8-454c-4ce0-a065-e72f69c64efa,6
119,7948fd58-5140-4f5f-afb5-5da7ee88b353,282
120,be48ef36-b0fa-4283-9f0f-b327c90b6b0a,12
121,c016c67b-972b-47d6-ada9-5e54156fed8f,2898
122,aadde582-2daf-4174-ad78-5dc0e121ab56,4590
123,62686c23-5358-4916-8202-056e7cd3562c,3150
124,0fa01986-d3d9-42f7-ab87-0af1cb24c384,3420
125,34bbb3a1-3643-4655-af74-2d3d4a37a87e,4182
126,32d03659-dbaf-4afc-8770-d1edfeafbbf7,4302
127,11a31f2b-3e24-4af5-ad36-3950732cf022,2430
128,52208e91-43db-495a-bccd-cad66abde084,3450
129,47d8bc95-2a26-4322-9646-732c13bbb671,2454
130,72d78da5-011a-4a65-aca7-fbee6b615458,4800
131,92f0ff06-c7e4-4cbb-8d4f-3ac6bbc5415b,4842
132,78851a90-7b31-4f37-8a63-dbd5edd9e5ee,180
133,a060359c-389e-4b12-9a93-487e604cdac7,6
134,e305caaf-330d-4fd7-8f41-4104bdc8ebf4,3954
135,8de77b98-009e-4afa-9354-412a425b4e44,3018
136,94a53574-282d-43bb-91f9-2b274a05938f,5526
137,a49ce430-275e-48b1-b46a-50e349d88134,186
138,04bfef56-d047-4e8a-ac80-efc9e8d7381c,5460
139,48a35fbf-802a-469d-a11f-e6c0133ceed9,4074
140,2d660145-c1aa-4633-98c4-edc7dee8b445,450
141,fb4bdee1-654c-4ba4-996c-167c021c7914,3996
142,d9a0e3e3-c5f6-4b37-ad88-a5983e2a7b99,3852
143,02fec1eb-b226-4889-a139-3837fd712cda,2442
144,dd32405c-3cb7-450a-a6cf-2691aaf59fc2,216
145,22f7c422-ae3b-4a1d-9046-846cc133b8e8,4368
146,ce6d5e6b-da34-4f42-a30f-1334d3cfb87b,4518
147,31bef312-8cc7-414f-8360-e813f7f51004,5004
148,d2d28d9b-f849-4480-9388-3e347590dd2b,4140
149,a9edef01-7c6a-4351-b951-881121712b57,2346
150,7fa13e3b-db0c-4f2a-ad5c-19cff673df45,3036
151,58a5323c-0391-4cb8-bb34-f7ed86028025,3480
152,92c363b4-0a51-4f9d-8602-e9c4648d5d8b,168
153,519599e8-0a3f-4bba-99f5-ea44a4d65bd8,2820
154,1e16a9ec-556e-49b3-bef7-173e122cd2f5,186
155,5b8cec6b-8224-452c-9cf6-dc6959ef56a2,120
156,ff60c841-b525-46c9-aa1d-317ac7e1c15a,2298
157,809e8240-bf96-4cbe-9825-a467699c4cc6,1674
158,cd1c2319-d9ca-4000-b4d0-1d8d1a27ee01,6120
159,b5981d0f-ef3c-47a8-9070-f42fc780ca24,114
160,30f29f54-bb1d-4e8f-b39c-6024fa12f0fd,3240
161,c8f4d337-7fc7-4c95-ad7f-b17dcdaff507,504
162,3781c721-fee4-478f-834b-46bc9a704595,516
163,0d2988a1-8087-47bd-b62e-174a8e0eea6f,30
164,7ded32aa-64ef-41fc-95d2-08eb6566645c,3486
165,0d1c71bc-06a1-4bff-8297-3a6cfa03416e,6618
166,c06b5b4b-ba3c-4cab-9082-7dfa8904bf8d,2364
167,a5af4539-9298-4c7c-bab0-629c6da6cbb2,4506
168,f7e3e8cb-37ec-4267-bf74-676342eb5256,5592
169,dab85b09-378d-47c7-b2d7-3fedd7a95857,6612
170,28296e3b-aa65-4c3c-8dd9-21f5f5bd0503,240
171,bfe75f90-e059-4397-877c-4e1ddfc53632,1458
172,5bae714b-3dd6-49ae-95ab-3583005d2518,3432
173,93873613-deab-4d81-93aa-e668baf8a0cc,2430
174,3aaee9d9-459f-48a6-ac3b-2f392f630dc4,2184
175,ed6bf98b-1eb2-42a1-aea4-f923504db45b,3816
176,b18bdf19-dec4-42d6-9cbc-92cd29c66e7d,3486
177,6bb160cb-40ca-4ce0-b264-7bae3dba7de4,3078
178,427d63ed-d10e-45a7-b378-41981805d512,3582
179,49f2aaf3-766f-4011-9cd9-4df0300d739f,2958
180,a1e703fa-eaef-4f2b-9be2-1c07ba4eca31,2862
181,c372059f-fea9-4b30-aa72-f1fcfdf5b477,3666
182,c05c3890-ec16-45fb-96f4-1687da6486a8,4560
183,fbc0ec52-561b-4453-aa53-70236d4a909b,4200
184,9135dc63-b409-43e3-b2d9-cf6897f9a6c5,138
185,c3b2ebf3-e312-461e-9ad6-33eab96c1d57,780
186,b2211baa-71dc-44af-b667-6494df1334be,150
187,7832a221-0b13-4db0-8b2e-7ee9c68e9284,1002
188,19972822-0e2d-47b5-863a-fea14cefeb2b,12
189,521609c2-b70d-4aaf-be9a-d39c0e17d225,120
190,7cdfee14-c0bc-49c8-a4e7-7eb329243762,3672
191,dcb21588-c0bf-42f1-8978-be01177b8e5f,12
192,17f3ad41-3ddf-4135-9391-c36612a03d30,186
193,448ab1e7-6bb0-4133-b314-e696b848a013,3498
194,3667fe92-1517-4c22-92eb-53ed1ede5928,4206
195,c47db129-c11c-4dea-897a-2ce63a3f06ca,2652
196,e60604b9-bf76-4952-9c78-4f91f8202898,4356
197,ac3d80b4-e1b0-4301-be42-4aa468f8be83,4440
198,1fa7df56-4073-4738-9c6f-d14716196144,198
199,d6d8d196-bcff-44e4-af70-cf4d16c3e2d0,522
200,d033ffcd-1ac0-406b-ba47-512cd26a8dab,4356
201,44f2001d-3bfd-40fa-a97a-3a2221327513,696
202,8fa93014-f658-4092-a0cb-63f193774997,1440
203,5ce17f61-9ae8-483c-b82f-d2b46a8dfee7,2340
204,ea458b6d-ebe7-4bf2-943a-0fdcbb2de471,3954
205,c201f432-b65d-45d3-b51a-cd7ecc80f33d,1404
206,199655bc-52f2-4b7d-ae54-8a5b14ef8553,2730
207,ccaa8c67-d43b-4aee-ac95-ba87621d60c2,2970
208,87dcd9e7-93c9-4b70-9b53-e45edc5f0df0,4122
209,27663854-4ed7-42f1-baec-1d62fccc10ae,4776
210,ff740fb6-e706-44fe-8d7a-38f62b01a0a8,2496
211,23db9c66-9ad7-4f70-b175-e09417a7ed3f,2610
212,05b7df12-4f66-486b-a3c9-874b9778ca3a,4770
213,a88441c8-20da-4884-949d-12a7dee37361,2562
214,f65d7281-4b35-4bd8-a348-55d13c9c08fb,3552
215,5284ee00-0eab-45b3-af33-e27eadb1885b,3276
216,5c77ae10-d0fd-4a88-9ab4-aa665ebe2318,3264
217,1c3e7f10-7158-4071-97f2-76a60d9d0508,4698
218,d5df768f-0b48-428c-ae3d-153455161628,108
219,4973484b-021a-479b-8fe2-34d8e1cb6e32,300
220,8c534d5f-99b3-489c-888c-07679ac3019f,912
221,9fc659ef-edca-432f-9a3c-d7d12cd9ea93,2160
222,6db8f098-3901-4c9e-8a18-90c60fda5b56,12
223,088e7743-3bd3-4384-aaa5-3620f60e5523,18
224,1f1adee5-e264-4323-8c5e-19c4e58d3d54,2034
225,82a346b5-2a3f-44bc-8500-e2dbf77f634a,5706
226,4ffa6678-5fbe-4df9-917a-0788cce0be5a,3762
227,c91cb838-2299-4de0-8599-86f3a0b6a992,5748
228,88f70ee2-1b97-41ad-8c84-40815c44ad28,636
229,d6d3172f-c07c-4656-bddf-c96b79fa092f,9252
230,2be0c816-2baf-457d-a20c-7205d5bba6e4,834
231,2bd0a0c6-be55-4ab5-b6b2-7a865a5ba1b7,12
232,0073fa02-facf-4d2c-add7-e31ca29f18b1,102
233,ec098f37-1908-4cf4-b7cf-51d217a1f2d0,3600
234,3cf0c3ec-9bfd-45b0-9218-001c1fb3698d,6456
235,29b54cc2-2e74-43b8-b13f-ac7f2761e92d,2220
236,e71ac251-cfb0-4eb9-a9ed-d397827ae494,3612
237,694fb1d6-e49e-4989-84ff-bc0e74575bc4,3612
238,96dec0ec-23c7-43c6-93cc-bd582640e6bc,4200
239,18f3daef-f9f9-4642-a0dc-434d187c7342,4308
240,0c4d30f2-b42e-495c-afaa-a8b12def4af0,156
241,328d1a96-938a-4dcd-8009-3f96436e0fa7,588
242,6358601f-8b02-4deb-a79f-da48c88d5789,2454
243,8a0142e9-15b2-4087-982c-52c6a4f4faa8,384
244,4c38cc6b-a9c5-4e34-9fab-357d109892ef,3636
245,ad133ae8-efbb-484d-acfa-323c79e97ef5,282
246,6eaf537d-000f-4907-91ab-9adca363eb76,396
247,53d1e312-2c65-440b-94b8-14bba8d0f91f,2700
248,10e38fc3-4ced-47b8-bef1-a1619a67b60a,4992
249,63cd4f13-3482-4456-8bd3-598f6f8a8e9d,4446
250,12602628-df04-45b6-afc0-9a126fa60762,720
251,913c54a2-c0b8-4670-acd4-87d760d11380,2184
252,eaa43784-eb4e-4e5d-a22f-c2bdbb35a36e,3528
253,5473d1d1-bdc7-4acf-8b8d-c1c0e4ca599f,2202
254,f8740925-92a7-462d-a3f2-839d9539b52a,2586
255,9118fb03-d53d-45f1-aeae-0786e53fe48e,276
256,f69b7c42-5c46-41da-9d0d-a1673306bbd1,3360
257,3621c553-6e67-40a4-9961-175ff9df6ec1,3186
258,4fc63d16-31b1-4e82-a2c7-e9a7cb1fcb8b,90
259,0805a62a-61ae-4094-9897-137f178d4c64,840
260,0106368d-1c26-4c08-911b-b88f1fb17442,3972
261,0f9a5708-a01f-42ab-8a23-4beb57a19178,372
262,d2ff848e-fff6-4a9b-a29e-08eb4f0a88b0,4242
263,25688881-dc29-4767-9773-f9b9989d54d8,96
264,41e2f98e-8c0b-48fa-8758-ba04b7e7f2d7,132
265,181bb0cf-8078-4ff2-88ad-3bf0c33e86d6,852
266,6aec2b17-3157-4a3d-8c2e-a7327d02ee46,3504
267,7bf6a5d5-6f84-41cb-af70-5f1719fa55e1,4488
268,cac1b62f-ab4b-48b4-9930-dc440410570e,3594
269,93352420-1328-47ce-8408-08e0a70ce194,3810
270,7fa88951-540c-4973-9fab-18c9620b156f,4722
271,5d8c6393-446d-4272-bc79-bbc19620d125,4134
272,31c3ad1b-3b22-4204-8a77-80d21324f969,4140
273,3a6dc01c-1de7-452b-8269-0290e09fd90f,2718
274,57dcebe4-bc41-44e7-a9bd-50681c63c93f,2118
275,9b3ebf6e-b210-446c-b65a-263ac8eb4c5a,126
276,7e1515c1-49fd-4a07-a500-deb7af38fc77,18
277,a144a64a-b980-45ca-980c-27d9d6c7b759,324
278,c09b2070-19c4-4401-a04f-f09bf5dd6644,120
279,65d56eb7-07da-4aec-9689-a80dbf86ae96,66
280,d81c97df-de5a-483f-9ce9-f94efd5ed2fb,1584
281,1d4e7f5e-86d6-40b9-9573-172298bbda4a,288
282,d8cdcc86-e536-4f67-bcbd-3b56d5bdf9c7,4218
283,67d94fbc-398d-4949-8e53-a368404610a0,2592
284,4b8017c2-b910-44f1-b0fc-0bea0b8b672e,3024
285,125f5ae8-7145-4a73-ade2-fef76caee5bc,2898
286,e00b4bfa-155a-4ae5-b9a6-4f6c889876bc,174
287,f8e201d0-010b-4fe4-87fd-0685a7d1ec7a,66
288,a22d0210-cb0c-4288-aecb-138a32255a07,5652
289,dd041f8b-7e72-471f-89b6-f7a3dcfd6d86,330
290,7f97624f-283a-4d30-af79-94e2f85d6a2d,138
291,96b27998-cc1e-40bf-a6b0-2dd26262a139,168
292,443aed1c-cc59-4a18-902c-17ff1d45a900,7614
293,d28d4405-6430-44b2-ac97-f797f54bb151,2292
294,25e2aaf2-0e6b-4446-a191-435962008a21,3942
295,b2bd97c1-73a6-43db-85d0-d0768a4a2d7b,216
296,eb1ff4a2-34ee-45e8-9c10-120c84567008,702
297,fc8f32ee-3f56-40c9-bc5d-0cba325edb5d,3876
298,9e8bbaf0-6288-4013-a940-a1df8809ec04,1206
299,e3e64680-ec1b-489b-9169-e7c5fa246ba8,6228
300,19982cb0-ba65-4964-ac0d-b7dca9677a33,4368
301,bfec4632-f433-4225-a156-c1fb062d4994,4572
302,02bfe233-19f5-4965-a4eb-212fbd96fa07,144
303,fdbfaba7-40ca-4dfc-aa84-e784f14aedd8,2664
304,2e4fd90e-0610-4c5c-9e6d-37e6e581bc9e,5046
305,61dd4872-29bc-4835-aee6-20e95f66cb8a,90
306,6cbeb5d1-0c46-489e-b791-9a03567b8150,180
307,facd9f26-cc50-45d0-b63d-53c3ab42803b,1290
308,2dee541a-ec60-43b0-83f1-ad696314d272,1512
309,76f57276-dc6a-4e86-9a6f-eb2cdbaf4ea3,4140
310,e97744f5-9d8b-4904-9c75-d9c1591f7f38,4212
311,bbfde7b3-f2cf-4752-aa02-dcd2509ebbb7,2652
312,f04b256e-1d96-4d6f-b721-8119f9e82fec,156
313,8cec0b2f-6814-4112-986a-be4afb2854c4,48
314,c6d51f01-fa6b-4dee-b72c-2707979dc439,60
315,5826c2fa-4d28-4acb-89ea-89b2b8ec0926,3294
316,5b3ee6c6-ea7e-4374-9c73-d803f9c50d70,3048
317,4c5f7f21-fe4c-46b8-a412-6bec121c48d0,3096
318,e999adb9-e0c5-4150-8c59-1c0aa69ba75a,5802
319,5b1f9f0f-4df1-4dca-94b3-3559f205a608,4398
320,d81acc27-1001-4c2c-b022-0239090be3f7,3846
321,69e53422-6813-4f9e-a9b7-8e5fb34c2613,3390
322,846c2da0-ad31-47b4-800a-5044b7f28b18,4440
323,1eedddd1-9ae9-4009-bc67-867b5b0e952e,3642
324,b758ff4f-9e36-4066-85ee-2da9352d62a5,6084
325,3e1519f5-8fa6-4ba8-a53c-2d07ecade952,2208
326,70fcd264-6772-4b82-8467-b8deaa32fb99,2196
327,d4b98906-6a84-4e08-a482-e5ca730b9442,1176
328,24aa182d-ca53-473a-8aae-f634481421b1,5124
329,de93a5bd-c3f4-47b3-9c1b-6558a23e461b,2712
330,d5a6c890-87ba-4d19-94b3-af60bf87a80a,252
331,549b3801-eab1-4381-866e-d49a35b5c4d6,4860
332,8e526139-2c79-4b3d-b313-ef97c1ffd51c,2790
333,95e2704e-14e5-4e18-969b-4f11523f66de,3840
334,127114f0-323b-4068-b417-90382df7b7dc,84
335,059a7213-87d6-4383-8953-b812240e1c60,162
336,9c8388c8-56ff-4c4f-87f4-fead2d0abdd4,3318
337,5b374286-216a-4772-9804-10cdd38d55cf,3168
338,3412f091-bdf4-490b-82e8-70c8f68ce5b5,30
339,856d888c-ca57-4efe-8c66-71d1f0f5aeb8,42
340,a8238e7d-0f81-41ea-868a-ad8ab056ab80,4038
341,2a07ea58-b3c7-45c0-acd1-3129409a5409,174
342,40d6eea0-cbdc-4394-bf2a-f8295691613e,186
343,5c18f424-b85f-45fa-b667-bdae5dd60d3d,2376
344,d721b08e-884e-4c58-a9c1-4235cf918eee,2232
345,575b8aa8-8009-4aa9-be63-95e0c9736c29,3564
346,4b2509e0-03e4-4425-98a2-3999af2a80da,4992
347,b6cceb93-2622-495c-9fd3-6cb6c2c42531,3012
348,e9b052e0-b189-47a3-b6ab-5ea49bdcdda1,2994
349,444e01d2-a70a-43cc-aa4f-32d47676de3c,42
350,c2ee0fb0-1edb-43cf-93a3-7907ca2aa323,138
351,92a4a14e-77c9-4363-b330-e7296b3e88e3,3258
352,37cde3f6-b40d-4e05-a572-c2eca078fdb0,156
353,25abb417-68e3-46f6-a237-541ae803f0c9,18
354,af4e5f3c-1d47-45fa-b835-c052c7b98848,5268
355,a29ba678-4e91-40b5-9d4d-4a4f5f4e86b2,1590
356,be07d007-d072-48b4-85c2-e5ae6460f573,6
357,cc3f548b-50af-4e5b-9cc8-8452dd80f3eb,4572
358,3897eb0d-7ca7-4e05-a1f9-4094900ffa82,5190
359,73418245-16aa-4cd8-8ac8-9516eaa7e0f3,3588
360,8be73dcd-7248-4f7c-bef8-2efc26264e0e,264
361,b9cdca32-f8a5-4bff-ba35-748862648314,264
362,33599931-cb1d-4d74-b6c5-1632512b9da9,7146
363,5c95e33b-a769-4b80-a5f8-77c1ee5230e1,4194
364,9c1c316c-4fc4-430b-86c4-06f802ece996,378
365,dca3a01e-24fa-40f3-933a-3abd3d06fcd1,342
366,d08b437b-fefd-4151-8af1-2ef4d8b0b94a,3042
367,92bbb4b9-2b5d-45eb-b650-53c1ea0353b2,354
368,eeccc295-67f9-4303-910c-c3e43cbb2924,2766
369,47ce1bce-62b3-4c78-b765-f9b70bd3da05,2916
370,19711a5c-f410-4398-9a92-4d9892c0298e,3822
371,20d914fb-180e-4511-b0d6-34c6c2394035,6
372,f9ac826e-d0dc-487f-9951-59d22e7c7469,4092
373,8af2e7d7-6e32-4f74-b1f2-48a5aa3ebdb2,3222
374,7ce4900c-c40c-4bb4-9277-819558d1321f,5400
375,b12a4fa1-e0ad-422b-b459-0b35a25a29c4,402
376,630ab916-8750-485f-83f1-4ca146cf52f1,3042
377,7ea2950a-64be-4614-bdbd-6ab444fa0ec3,30
378,43636654-90ea-43db-8f12-8c39ed47ef2d,150
379,a6cf17f5-ee9c-4dd6-bb48-076d091c057f,2466
380,349d00a1-bfd0-4e2c-a9da-0f8123e6b6a1,3600
381,5b24453e-b478-49ab-8fa1-fbcd1c254f98,234
382,e2ae93ea-6365-4b59-9f59-97899c310e3a,3684
383,3724cd4f-0daa-4bc3-91af-9c595bcdc046,3936
384,07d5e61b-efd7-4d1e-8061-f95214026f62,1176
385,d97045de-d903-4cf7-8cf6-a6ca85156843,3180
386,3d483ce5-2acd-41d0-8e35-1750c4bc1e0a,2832
387,0ba73a3d-7665-4e4c-b193-11734aa3c430,3858
388,b99e26d0-2901-491c-a506-726d62e4f8c9,732
389,a1ca2cbd-4257-466d-88a3-849626ed29e0,4116
390,5f00f858-3bb6-4d30-97f4-643675128332,2760
391,319f1c2f-4e74-4f64-b511-9fd97ce779fe,6096
392,1f280462-9bbb-473c-98a4-d0c51b168a85,1518
393,cc82593d-5b76-4424-94cc-b277dcbe0eb0,1698
394,1e61ce34-691d-4519-8321-88eab2bf2075,4560
395,f7960d43-eec8-4efe-a9e0-a8be262288cf,1212
396,cb49fd08-a4ba-4514-b796-ac595eb9a3d4,3984
397,cce2bc05-dd9f-4cdb-bce6-83b79a52406f,2778
398,ef287c37-0c3a-4186-8f2c-f429bc1eb6df,3252
399,65049984-a06f-49f7-899b-6ef99857c711,2418
400,e9a35956-6b2b-4e17-aeee-e6813a0ae6b5,4578
401,bfe6b7d1-53dc-4891-8ef4-a60bac98efe1,516
402,2b8ddb20-57d8-4e3c-83b6-523a04094ba2,1980
403,a0aba82d-ea8c-4578-aff7-2d704e2d4335,1986
404,e64abc93-c072-4aa2-907c-60d8d25f110f,5250
405,48c2e978-e76c-470b-baa7-e84a04753a3b,3108
406,71acdc6c-f9b7-42e2-910a-21dbe64cf6ef,2094
407,a7b20a71-f35f-4ab3-8424-550793bec0d4,4788
408,3126c49a-8eca-4f25-ad01-2be8062711dd,408
409,7f943b48-4a13-48ea-bba3-dbcf99028a98,2484
410,39f40c2c-a3f3-4433-9aac-c1f6fcb76969,4854
411,22cd1453-07ad-415e-94c8-c1cbfbc0a31e,4530
412,cb157287-f44b-41ac-b502-7eec55d851f4,60
413,ace8479c-8e78-4bd8-b2f4-bbd280d955cf,180
414,3dcff548-aeab-47ae-83a2-95e41ce985f4,444
415,f8da25a6-3326-4d34-964b-9790f2830c1f,3642
416,6cfa1bb7-7d61-4c45-8f01-04f70f0202c7,1338
417,cabaeda5-16c5-4eb6-91ff-66afaef7be6d,1350
418,97053764-b4e5-4885-ae65-d3ec0db2a42d,3360
419,7776e66c-7f31-4ef3-8260-6439d1ef4d94,3654
420,dca5cf66-ac25-4953-ab40-c370ad54c322,4374
421,ae07e4c3-afe3-4398-9fc6-da9729f3538c,1038
422,15141bb0-eb2a-488a-8674-8804e78ee80e,4416
423,5877a23a-26ab-4457-830f-6da6a1bfda82,7152
424,e1d032d6-8ff5-4562-82b6-74871733e4f5,4266
425,94207dfd-d966-49fe-93ce-42fad41d23ec,2412
426,1907652e-3541-426c-b53c-17cbd4bc1e52,6132
427,7738bc72-ba82-4f59-993c-00648aefa274,2406
428,48827ac9-98f9-4c24-a31a-2a38e6eac37b,444
429,470825c9-6fe6-423a-8621-5c34a4b3bf96,8046
430,7c35d475-d19c-4ab0-8e72-93ede547b1d7,546
431,37527933-ea5e-43f1-a8b6-af1888613dcf,414
432,e6507076-0be9-400d-8686-6404c35baf0c,252
433,5bac7fb7-5047-4d2b-9943-73c7540dba50,2766
434,0cbec92e-6830-4586-8944-ee30c875b146,2694
435,0966d260-b804-4c65-a7d6-eb675b5bb478,78
436,986b6e09-55bc-4b73-80b0-6e13cd7343be,2760
437,1599935c-4d5e-4787-b17b-e0044123ab19,3768
