,qname,teloBPLengths
57,0f9a5708-a01f-42ab-8a23-4beb57a19178,174
58,10774c4f-f96a-455e-a171-69f116687458,3216
59,1128e823-f646-4979-9392-f4f375717c9d,1992
60,125f5ae8-7145-4a73-ade2-fef76caee5bc,2874
61,0b18cdfe-fe19-4ee6-bd5f-28f59e57fce1,2382
62,0bc6b2a9-36be-48a8-bbed-3604fbc630af,2148
63,0c4d30f2-b42e-495c-afaa-a8b12def4af0,150
64,0cbec92e-6830-4586-8944-ee30c875b146,2700
65,0d69dd0b-25f8-4608-95b1-f47731f7e685,2598
66,0de491f0-7e3c-4ac0-820d-49702611207d,4182
67,0e1822fd-229b-4406-b445-6cfe94958fa5,258
68,0f631545-e417-44ff-b309-22398b7b78d0,390
69,0fd1a96c-32fb-4ef1-b2af-40f80e5365d5,96
70,10705ce2-d6a9-401c-baa1-d73a9d162ee7,2760
71,11015cd4-9f5a-4736-950e-76f9d5b94fe4,2064
72,11a31f2b-3e24-4af5-ad36-3950732cf022,2358
73,0ba73a3d-7665-4e4c-b193-11734aa3c430,3876
74,0c48eb0f-c916-4444-aa42-456656fbdd1e,966
75,0d2988a1-8087-47bd-b62e-174a8e0eea6f,60
76,0d4a0c32-5504-4cad-bf50-80d3d2c44bc1,156
77,0dc90629-379c-4bf0-9af9-982cde8830f3,2538
78,0f61d204-0041-4814-b6f6-c36e9d965c1c,2814
79,12602628-df04-45b6-afc0-9a126fa60762,726
80,13338c74-8d6f-4944-a094-58eed58153f0,5850
81,0d1c71bc-06a1-4bff-8297-3a6cfa03416e,6624
82,0dda957d-c612-47f6-8fe5-858b35c4c3c7,4866
83,0fa01986-d3d9-42f7-ab87-0af1cb24c384,3414
84,1078176d-a33d-4364-86be-3682c7ad0da3,6276
85,107f518c-31ea-484a-9803-f090684b815c,2196
86,117490bb-0cf1-4c75-9a88-235e38dfbe1b,2946
87,127114f0-323b-4068-b417-90382df7b7dc,114
88,137bd7bd-d600-421e-ba02-0ab16a5662ac,60
89,14ff8fcc-0211-4b26-acf2-3fd0b8003bbf,4182
90,0fb3212e-556e-4b35-bbf4-7c8de87a8d4f,384
91,10e38fc3-4ced-47b8-bef1-a1619a67b60a,5016
92,118540a5-4b38-41ed-961e-9b9c6c21d144,6036
93,12dcafea-9406-4a11-ae28-ebab3f7d1e53,654
94,13eb0124-b6f1-4736-886b-49fafcb3e82d,84
95,15141bb0-eb2a-488a-8674-8804e78ee80e,4356
96,165c6bde-8cd3-4df8-bd40-5f37ca7fb8f5,1668
97,16e6114e-da83-4872-9163-db09bc83df58,4740
98,17a9c0ef-7ef3-4fe8-9f3a-f327187a5ace,3810
99,17c10a86-aad7-4139-aa00-a2ea33082c8e,5004
100,181bb0cf-8078-4ff2-88ad-3bf0c33e86d6,396
101,1821f9eb-c1dd-4811-a7b0-40245e4f3322,726
102,185273a8-d799-4b15-bee4-a09c9a60e0dd,2544
103,193c946c-0015-43a2-a667-bb7dfe07c088,2916
104,14b7db71-91b6-412e-9413-76234390664a,4410
105,14ce971e-b6e5-402f-a229-9d115e6088cf,2922
106,1599935c-4d5e-4787-b17b-e0044123ab19,3768
107,16c7b413-79db-495e-ae0c-ff0ef299ea2a,162
108,17e334bf-bdef-4b04-a1c7-18b858b6cc59,108
109,1613c0d8-454c-4ce0-a065-e72f69c64efa,42
110,16cf1925-bf18-4c92-8cfd-cd179f803adc,2490
111,154f9956-a621-46f9-a29a-a4ebb6811e56,3852
112,16bf0c72-f782-40b6-8db8-fff510b4115c,36
113,1792120f-59f0-4fde-8598-70615855f97a,2604
114,173b4b18-a27e-4ee4-ac07-8a3e2f1aae26,3336
115,17f3ad41-3ddf-4135-9391-c36612a03d30,186
116,1800419a-c758-406b-8432-e9e42616fdef,384
117,18a90fd3-d992-46dc-9cc4-39c3c0bb69f8,2316
118,18ad1084-203c-4b63-b5c8-df9dba4c5815,2754
119,1907652e-3541-426c-b53c-17cbd4bc1e52,6036
120,198149f9-adb3-4c50-8702-1b67e8d405a2,4530
121,1893ed69-9dd9-4b73-b222-0f21fe1aa5ca,204
122,18b9735a-058a-4d5f-b820-a911b3690b14,3798
123,18f3daef-f9f9-4642-a0dc-434d187c7342,4320
124,19033ab3-557e-46a0-955c-994b93b0d8ce,24
125,190a0155-1b35-46e0-8231-a6a77f4e91a5,5400
126,19711a5c-f410-4398-9a92-4d9892c0298e,918
127,19982cb0-ba65-4964-ac0d-b7dca9677a33,4374
128,1a346fef-460d-40a1-b5df-08dae5b9abdb,2592
129,1abca525-da5a-4212-b3b5-081c965e681a,2460
130,199655bc-52f2-4b7d-ae54-8a5b14ef8553,2718
131,1a5b9827-2e97-4272-9237-52619753550b,78
132,1a853380-5908-4d2e-82cb-d7e9a1a65530,2010
133,1aea7ea6-4fee-4b72-b6ec-644db3f8604d,3948
134,1aeada0c-4ed8-42d2-8e97-b4e6159a6b60,2118
135,1b2fddaa-f6da-449b-b4ed-8826f6e8f05f,4518
136,1b3dfcd5-8867-4df0-bb55-4c6004ba9ca1,3402
137,1d901302-a50e-42cb-a924-1baa40dd2f2b,3540
138,1daf7f19-0240-4d03-89c3-7484a2916a72,5274
139,1ea5c6f3-04d9-4975-9694-e85b72d0d108,3912
140,1f280462-9bbb-473c-98a4-d0c51b168a85,1524
141,1d4e7f5e-86d6-40b9-9573-172298bbda4a,312
142,1e16a9ec-556e-49b3-bef7-173e122cd2f5,180
143,1e61ce34-691d-4519-8321-88eab2bf2075,4554
144,1eedddd1-9ae9-4009-bc67-867b5b0e952e,3684
145,20d914fb-180e-4511-b0d6-34c6c2394035,42
146,1deb58fa-e532-4c2b-962f-d0754f951f46,9144
147,1f1adee5-e264-4323-8c5e-19c4e58d3d54,2028
148,1fe07c03-b496-403f-a5c4-626056058264,3822
149,20cf2ee2-ea3d-4831-b447-aff1b538ecc7,6108
150,21eed0a5-152e-4b31-9cc4-96d59b9cf7e8,600
151,1b156f90-6b34-4e8a-af5b-422e778250ba,3132
152,1c3e7f10-7158-4071-97f2-76a60d9d0508,4710
153,1db221ae-a874-456f-acda-0ea2cd24f811,5154
154,1edd2315-6652-4708-9654-d25343b25190,480
155,1fa7df56-4073-4738-9c6f-d14716196144,234
156,1fde1993-1a07-4fa1-881f-ca0e745820da,3204
157,2004eb03-286c-45c1-9bf6-a56e30f8f50e,42
158,20630122-39e5-4298-a80c-faa2913316e1,3090
159,2104760c-1bf3-4d7b-80f3-dc50eccd5ac2,48
160,21f4b14e-1255-4cac-a56d-75fd7d5de3ce,3294
161,2258c7d2-44ff-471d-919c-365736ec8ced,282
162,22cd1453-07ad-415e-94c8-c1cbfbc0a31e,4572
163,22f7c422-ae3b-4a1d-9046-846cc133b8e8,4386
164,23f1d40b-7287-4259-bfd0-274ea57cc572,1992
165,23cbf665-8e34-4bf9-8f2e-772ec42b5fd5,2586
166,23db9c66-9ad7-4f70-b175-e09417a7ed3f,2610
167,24b683f1-5a0a-4ec6-a14e-c086071bda53,2742
168,24de7998-7bd9-4c58-8093-d1d8293d8eda,4740
169,25e2aaf2-0e6b-4446-a191-435962008a21,3894
170,26447c2a-fa63-4600-b45b-84c8409701d3,4518
171,237c8055-224d-42d0-9495-894997feead3,2658
172,23cbe50d-7323-412c-9afb-7fb88bee12ef,2010
173,24aa182d-ca53-473a-8aae-f634481421b1,5106
174,25abb417-68e3-46f6-a237-541ae803f0c9,60
175,24e3f2f2-8b50-4366-90c4-bd6af7c1e1d9,3138
176,25688881-dc29-4767-9773-f9b9989d54d8,126
177,25ed23ac-7940-498f-8be3-2114661c2513,1956
178,26ca2a9a-2b27-4137-965b-9084a6f7ae82,3330
179,27b771bf-a13e-42f4-9972-7cb5e74223ff,3330
180,2878e759-82ab-4d44-bd5e-f0b8ecf360c5,636
181,2a07ea58-b3c7-45c0-acd1-3129409a5409,210
182,2be0c816-2baf-457d-a20c-7205d5bba6e4,822
183,2bf1c15a-cd91-4f9b-88ae-f1a9f88fe11f,444
184,2cc709e6-691e-4ee7-83ed-55608a786161,1956
185,2d660145-c1aa-4633-98c4-edc7dee8b445,1626
186,2dee541a-ec60-43b0-83f1-ad696314d272,114
187,2fbaef19-01eb-43bf-a1c6-f9f1f776c6b9,5640
188,2630d5be-8363-43ef-9df6-203a9f339751,312
189,26c0e545-addb-4735-9e6b-0497e401171d,6
190,214110af-8b23-441f-a951-0b8e9d2e975e,5178
191,26504154-2009-40d1-b915-78867fbdb64c,2796
192,225f2a81-f473-4b38-8b7e-ea5f688e1932,1992
193,271e4c48-f2f7-4216-b967-77fa8014c1ff,24
194,28296e3b-aa65-4c3c-8dd9-21f5f5bd0503,114
195,297888cc-bdf8-4e09-8ac1-195cea9a8c7a,3732
196,297985aa-ebf0-4b39-8da7-6bc7a989a6b2,3414
197,2a238095-d9fb-4502-a335-f7dda3eb8b84,2220
198,2b459ff4-42b5-4c52-a451-d8c2ac2ecfc3,3498
199,2c9097f7-df4c-436d-bb4a-6868864cdcb0,120
200,2cf5bc31-0a63-4f5f-a40f-81503e03b0f2,180
201,27663854-4ed7-42f1-baec-1d62fccc10ae,4776
202,2868d6d5-6a71-4a3c-b38e-3bb58ee10264,132
203,2fe3765f-9a58-403d-b381-5e5a4aeae341,222
204,298fed62-bab7-4f2c-8681-73a66dc69565,2232
205,29b54cc2-2e74-43b8-b13f-ac7f2761e92d,2136
206,30f29f54-bb1d-4e8f-b39c-6024fa12f0fd,3234
207,319f1c2f-4e74-4f64-b511-9fd97ce779fe,3294
208,32c42916-f33d-4e41-9902-d27e93b16828,2184
209,2433a827-0948-4d6b-bbaf-15e350ef930c,12
210,245bd075-288e-4ea2-803e-819b63b9f9a8,54
211,25a0500c-71ac-4c8a-b878-bbb118334e75,2700
212,2607442a-1c3e-4ef0-a2b6-1e848db1516e,2106
213,2652fd7c-46b9-4e3c-862c-62c3fd29e585,120
214,2723f106-4060-4924-a61c-69f04cedc653,4476
215,28fc8f20-63e6-43f8-b02e-c8f4cb973386,132
216,2a1389f9-d15d-4366-b097-1d649d55b8da,3180
217,2e1cb466-193f-445a-86cf-ba5c6904e538,528
218,306053df-2c9d-4ebc-b89e-89f89e4e903f,2826
219,3126c49a-8eca-4f25-ad01-2be8062711dd,408
220,31abc01b-048f-4632-a7f0-2b2a62a8dafa,5052
221,2b8ab7c4-5acc-45ea-a9a4-ae2dc1b68855,30
222,2b8ddb20-57d8-4e3c-83b6-523a04094ba2,2016
223,3285dca3-02d0-4492-b5e9-dadf92c15d07,540
224,32fd0ebc-65af-4311-8048-830060ba49c0,234
225,344774fa-e2e3-47de-88b6-0c7f158259c3,30
226,2bd0a0c6-be55-4ab5-b6b2-7a865a5ba1b7,42
227,2bf6830c-5ab3-462a-ada0-8d8bcce2fd3d,3612
228,2c96eaf3-866f-41e0-9887-d97507bb1f93,3582
229,2cce4b72-b26f-4bcd-a307-ad5df418917c,6
230,2defb7ec-5fee-4c84-8255-69d5bb3db700,2646
231,303333d5-4266-49ae-86b0-5944b7e82f70,4836
232,31228e15-ac85-472a-b440-bdffccd89099,3468
233,31bef312-8cc7-414f-8360-e813f7f51004,5016
234,31e0650a-a3d4-459e-ad52-1dc0edc9d2e7,6
235,3412f091-bdf4-490b-82e8-70c8f68ce5b5,66
236,34bbb3a1-3643-4655-af74-2d3d4a37a87e,4182
237,361e718a-ff00-4576-bf5b-8891e9f38e12,4992
238,2d042057-b437-4451-a2bd-b91369e88234,1668
239,2e4fd90e-0610-4c5c-9e6d-37e6e581bc9e,5082
240,2ed24d86-876c-477c-88e2-77ba6161d7a9,3042
241,30e0c0e4-b542-4a63-8e42-1992f2be6c41,3486
242,30e177ba-ddb4-4e78-84d7-c542c42f4710,2100
243,314f2051-ed3e-459a-be82-5b5fa452b91a,12
244,31c3ad1b-3b22-4204-8a77-80d21324f969,4140
245,32d03659-dbaf-4afc-8770-d1edfeafbbf7,4230
246,328d1a96-938a-4dcd-8009-3f96436e0fa7,438
247,33599931-cb1d-4d74-b6c5-1632512b9da9,7146
248,36d80fe8-97fa-4fdf-9ee6-ba3d61bbd11c,1842
249,375f9338-7e5c-4a40-bc12-27f4360e0806,4032
250,3363c2f3-ea64-429b-b5b1-623af7f4a582,294
251,349d00a1-bfd0-4e2c-a9da-0f8123e6b6a1,3600
252,3562d2c6-a2f8-4de3-a4a5-118df1e84260,4536
253,35759a8f-81e8-4c72-8f6f-1f01a53f12e6,96
254,35f358db-1f03-4f56-8f58-4e34725d246f,3954
255,363db292-196f-4f4b-a336-358174e841a4,726
256,3724cd4f-0daa-4bc3-91af-9c595bcdc046,3942
257,37527933-ea5e-43f1-a8b6-af1888613dcf,402
258,3781c721-fee4-478f-834b-46bc9a704595,516
259,37880388-cc79-4437-bfa6-9bc16d2cf05e,4110
260,37e5fa57-33d1-4a60-b99a-c5d2b1434e52,1572
261,37f69f42-781b-4873-a35b-97da890dbcd6,3594
262,3897eb0d-7ca7-4e05-a1f9-4094900ffa82,5184
263,38b868e1-8153-4d64-bd51-90339967b572,2358
264,39675f20-33f5-40f0-8c3d-535875641ba5,2820
265,39d7a254-6ad9-41ed-bcc1-ca73d0ae5b76,468
266,39f40c2c-a3f3-4433-9aac-c1f6fcb76969,4824
267,3ae1751d-0ff4-435b-a804-4e3d51961fed,4740
268,3b26c61e-a8fa-46bf-8434-70ab0eb42919,8694
269,3540ebcf-0be8-43f0-8306-d3d4d72d1bd0,2358
270,39d2d5cf-f371-4121-a582-02923c9551d2,66
271,3aaee9d9-459f-48a6-ac3b-2f392f630dc4,2184
272,3ab30369-d657-47c6-abed-bc477b0c110d,120
273,3bedbad2-e414-4811-ad16-0951ec082854,60
274,3cf0c3ec-9bfd-45b0-9218-001c1fb3698d,6486
275,3d483ce5-2acd-41d0-8e35-1750c4bc1e0a,2850
276,3da8de8f-3164-4474-8530-3b4f60d76048,4134
277,3dcff548-aeab-47ae-83a2-95e41ce985f4,450
278,3e1519f5-8fa6-4ba8-a53c-2d07ecade952,2214
279,3e34abbe-2a64-4362-a254-8c2efc86e809,2988
280,3eb89325-e1fe-4c48-ab19-43ce66380414,3354
281,3f4bf313-4866-434e-8fd7-40cbf1c38644,3606
282,3fcca979-54a7-4104-a68d-1d4b56c0e343,1110
283,359e12d3-1717-4e64-80ac-1500cce79a1b,2676
284,35fbd43c-77f2-4e8b-9e90-ed651a24d67b,3636
285,3621c553-6e67-40a4-9961-175ff9df6ec1,3186
286,3667fe92-1517-4c22-92eb-53ed1ede5928,4242
287,36f6afbb-4424-4c73-9593-9a59b4b95327,8304
288,375ec19e-c6be-4e3e-8fb8-99b4bb6f28c0,4302
289,37cde3f6-b40d-4e05-a572-c2eca078fdb0,156
290,39ef7033-5915-40cc-a816-bec0341100a7,4734
291,3765c4fc-8d03-48b8-b81c-63224e8221c3,90
292,3cf1e810-a3b7-42f8-ae2e-c845652f9b61,48
293,41343580-299c-4cc2-99ee-b19bc1b5c3dd,3558
294,42aa7b92-6ff1-4a82-8cf1-ae572030c1b7,2760
295,43c90036-37d0-4ec0-9fd2-74c619978d5a,8166
296,447a33bd-d231-4411-9532-43e19a950f2f,948
297,387ae135-25af-49d7-bf45-2ffbc65017b9,2178
298,39ac065a-8e70-43cc-af24-6c51d4a7d4e6,3438
299,3a6dc01c-1de7-452b-8269-0290e09fd90f,2748
300,3d83eab3-24db-40b2-b1ab-a2bb97fc7d71,504
301,3df281a0-e81b-4912-bf72-c879cd78a39e,2280
302,3dc4f0e9-9846-4cce-9b3b-0edc5445ac32,4716
303,3e32427e-1860-4b2f-8945-bdf73b95d62f,12
304,3e08f8a0-edda-4e99-968b-1d55ab173942,2124
305,3e97e3e9-ce18-4554-b2f7-100f7c3e9f20,954
306,3efaa8f4-5100-4def-98a8-2d2866c7313c,1716
307,3f9135a1-ecdb-4815-bd2f-e0c98ab3ba89,90
308,3f987193-fec6-495d-968e-a8d2539f533d,3192
309,401dfb98-86b8-40ce-bc96-cc2946bca6a3,18
310,4055ebd1-57fb-432e-8b62-3bec46a1662d,4152
311,41e2f98e-8c0b-48fa-8758-ba04b7e7f2d7,546
312,42779382-b24a-4a1e-a4ed-897a31c4495d,216
313,42f30759-7103-41f2-bea3-eea808848369,3402
314,441dd9c1-6d90-4875-a0fc-8d22b52b0016,4200
315,448ab1e7-6bb0-4133-b314-e696b848a013,3504
316,461c2cc8-c8ed-4328-b74f-d5e4180d344e,2844
317,46251d19-53df-4bca-a85e-95eaa9bf17b1,5382
318,406b7c5f-f91e-4159-bf89-efed9f781539,3492
319,40a7053c-9d4c-4e77-aafb-630c25321081,3660
320,40d6eea0-cbdc-4394-bf2a-f8295691613e,186
321,427d63ed-d10e-45a7-b378-41981805d512,3576
322,43636654-90ea-43db-8f12-8c39ed47ef2d,174
323,443aed1c-cc59-4a18-902c-17ff1d45a900,7398
324,444e01d2-a70a-43cc-aa4f-32d47676de3c,1416
325,44f2001d-3bfd-40fa-a97a-3a2221327513,732
326,46413e78-2bf8-46ba-a9b5-8ad6840ed609,258
327,47597944-f7a7-46a4-90c1-e036723e9f66,1644
328,48038c75-ef25-4b76-97bc-094022722d14,3498
329,463e99e8-776c-4663-b836-894bc1be4dd8,4308
330,46c109bb-53d1-47cf-8b34-60c70d42097b,12
331,40f9884d-028b-4d61-89a4-a43151dc216d,864
332,464c97ec-0e38-4acb-84f1-aee42d558755,2760
333,42a2613d-b336-4994-8a9d-e63050872840,2514
334,4477a7df-5cd5-4384-89a3-6a0541075297,2760
335,45df7888-7ab3-418a-be54-739e902bf4a8,2928
336,470825c9-6fe6-423a-8621-5c34a4b3bf96,8046
337,46403e8f-44ac-42d7-911d-ac32f8b0b577,2694
338,4807f14f-56a5-4763-afe5-72c03b41093a,3252
339,46dd2212-6df3-4e3b-ac74-1f46416693fa,78
340,4871cd32-72d5-41bc-b6c1-66a883ec8865,438
341,47ce1bce-62b3-4c78-b765-f9b70bd3da05,456
342,48c2e978-e76c-470b-baa7-e84a04753a3b,3156
343,48d201a9-bd1e-4fe8-9c19-7032136fdba3,210
344,4a0373cb-4b28-439b-be08-ee48705b6803,3444
345,47ac152a-1e47-4c6a-ac3e-f1c7dd42021e,3414
346,48a35fbf-802a-469d-a11f-e6c0133ceed9,4080
347,4973484b-021a-479b-8fe2-34d8e1cb6e32,426
348,487aacc5-9528-4bab-b141-59d5fdc58356,48
349,49d7fd45-0ad0-48ae-9e23-5f89f80d5ada,3678
350,49f2aaf3-766f-4011-9cd9-4df0300d739f,2964
351,47d8bc95-2a26-4322-9646-732c13bbb671,2466
352,48827ac9-98f9-4c24-a31a-2a38e6eac37b,438
353,4909391f-38a7-4a46-92dc-07620c09facf,132
354,496f936b-0a37-4296-b40e-d6119ea01037,3906
355,4affdc99-3674-4338-a4d5-f95d2704cac0,18
356,4b8017c2-b910-44f1-b0fc-0bea0b8b672e,3006
357,4c38cc6b-a9c5-4e34-9fab-357d109892ef,3618
358,4d6cc7e6-5edd-4108-a42b-be592bee3900,2922
359,504a3c65-e0cb-4ddb-a47a-e5df21889544,3936
360,51231593-1fd0-4ea8-ac0e-8932c63d7fcf,3906
361,52208e91-43db-495a-bccd-cad66abde084,3444
362,536b0966-d386-41a0-b1c6-deb9399a06db,3270
363,4a4eca6d-2313-409b-acf0-157118d3f42a,3252
364,4b2088dc-4802-449d-abf2-5ab36e8d3c37,3324
365,4b2509e0-03e4-4425-98a2-3999af2a80da,5022
366,4b5ee422-8b66-4119-bf37-7cf89cb0a39e,138
367,4bf6820d-83b5-43a5-a0f0-9ed9214458ac,2244
368,4c5f7f21-fe4c-46b8-a412-6bec121c48d0,3054
369,4cedf6da-f50c-4252-a217-6520df4a93c7,1572
370,53d1e312-2c65-440b-94b8-14bba8d0f91f,2676
371,543991ca-6cef-4f3f-a0e8-7fc7ce4e017d,306
372,550ebd58-c1d9-4eda-a8d3-4c97f35ad434,174
373,556dd94b-6446-4202-8773-39e2973827b9,5184
374,4afb6179-dbd3-479e-aae1-f30b79565955,2826
375,4cbe6f97-bf0e-4643-b23c-a22a0899086e,4668
376,4dccd2d0-c93b-4baa-bea8-86c9f62e3b69,2778
377,4e54993f-ae2e-4b59-a7c7-840e7f4584dc,1284
378,4eb57c41-4746-45cd-9724-75ba3e381b47,3456
379,4f9389d4-da47-4c5c-8fcd-117cb2f2857b,2886
380,4ffa6678-5fbe-4df9-917a-0788cce0be5a,3768
381,579119d1-2e81-49b9-94bd-5fe749f0aecd,3810
382,5826c2fa-4d28-4acb-89ea-89b2b8ec0926,3300
383,5877a23a-26ab-4457-830f-6da6a1bfda82,7140
384,58cfd553-d117-4e0c-a124-0d9b7bfe4f8d,5616
385,50658553-1299-4923-94cb-ceb80df0a97e,4362
386,50aa8b2a-fc33-44ff-9d08-9b3a38602f7c,42
387,51e8222f-81f2-4a39-958f-576fe9f847f1,438
388,5214f8f4-9869-4401-8d26-2e1eb7c23f77,240
389,52787495-f4a1-4fea-a588-34d187dd0544,126
390,58b85f2e-cfa9-49a8-9eca-f74849d12d41,1866
391,5b1f9f0f-4df1-4dca-94b3-3559f205a608,4344
392,5b8cec6b-8224-452c-9cf6-dc6959ef56a2,114
393,4b33fac4-ac30-4c7c-8d20-e3d70e0efee2,4116
394,4c165fff-7fb7-4b1b-98e6-e82b1008f93c,300
395,4f85807e-a36e-49a3-bd52-397d4f972906,102
396,503f1ce7-75d4-475d-b5b9-dda6da629635,3552
397,519599e8-0a3f-4bba-99f5-ea44a4d65bd8,2820
398,51a585c8-288b-46a2-9776-e23df9346298,3192
399,52540a1b-ba61-4b4c-aea4-b2de9a846277,4692
400,5284ee00-0eab-45b3-af33-e27eadb1885b,3348
401,545d0c10-8d31-4ce2-af0d-626bd2af3f0e,90
402,50ae31d6-4779-4367-b163-9c6c1ce07ad5,3840
403,549b3801-eab1-4381-866e-d49a35b5c4d6,4914
404,5c77ae10-d0fd-4a88-9ab4-aa665ebe2318,3270
405,5c79dd76-18e2-4a17-bbc6-8bd5e93b1118,72
406,5c95e33b-a769-4b80-a5f8-77c1ee5230e1,4212
407,5d8c6393-446d-4272-bc79-bbc19620d125,4152
408,521609c2-b70d-4aaf-be9a-d39c0e17d225,150
409,531ad691-6c45-41a7-b833-282b595b7666,72
410,558f5faf-e990-48cd-8758-5b4ac30def4a,1866
411,573391fd-7d88-44b0-ab2b-bc42eea6cecc,6
412,61808a43-6582-4bee-8a05-427adf419622,3294
413,5473d1d1-bdc7-4acf-8b8d-c1c0e4ca599f,2208
414,575b8aa8-8009-4aa9-be63-95e0c9736c29,3564
415,5794623f-7b08-4f0d-9b3a-fef3c8aa521e,2238
416,5798e6fc-73cb-4e72-b211-c25bf771eafc,120
417,57dcebe4-bc41-44e7-a9bd-50681c63c93f,2100
418,57e07fce-68a8-48cb-bcb6-81c8ca738b71,3606
419,57e9df52-db19-4533-bed2-82dfbfbe0745,2670
420,57feea59-31cb-4dea-b428-18f4e3580f3a,420
421,5881b382-4810-4c88-a600-2abc2991934c,3000
422,588b4ba6-5aaf-4efb-871c-20242a662cc7,4128
423,59cfcde5-f1b8-40dc-a98b-ba94bc96704c,4110
424,630ab916-8750-485f-83f1-4ca146cf52f1,3072
425,63cd4f13-3482-4456-8bd3-598f6f8a8e9d,4428
426,58111031-6892-41c0-840f-eaf2a61a4130,4416
427,58a5323c-0391-4cb8-bb34-f7ed86028025,3480
428,5a864e93-52f5-4c20-8160-2c230761b6ee,3678
429,5b374286-216a-4772-9804-10cdd38d55cf,3204
430,5b3ee6c6-ea7e-4374-9c73-d803f9c50d70,3096
431,5bae714b-3dd6-49ae-95ab-3583005d2518,3570
432,5bc2fc4f-e52a-4f39-8cfb-8e1b93132b53,2184
433,5bd0789a-10b7-4604-972a-f19d7fc01f05,426
434,5c18f424-b85f-45fa-b667-bdae5dd60d3d,2238
435,5c517d82-0202-4e5d-941e-a72f44cb67cb,558
436,5ce17f61-9ae8-483c-b82f-d2b46a8dfee7,2340
437,64710fa6-8fac-48f5-a6b0-bc73d8b929af,336
438,64fa5dd0-8d53-4775-a6d8-e8ca827868e3,5064
439,66067589-085a-4783-966a-690374790bd6,2460
440,67731f68-7c49-4b46-82a7-00e3385d99b7,3018
441,58ed5b07-f313-4d2b-a916-b80f43d5aa81,3246
442,597e0e48-693f-4f65-b888-431a212a4f79,174
