read_id	length	strand
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	145	G
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	87	G
adb50cfa-1b87-4f50-bcb6-8275d0ed5ae6	2167	G
adb50cfa-1b87-4f50-bcb6-8275d0ed5ae6	94	G
193c946c-0015-43a2-a667-bb7dfe07c088	2906	G
c64a2767-33dd-45c1-9b30-5483a7dd2edb	2862	G
db1bbdee-589a-4a87-a7f2-7640ce1f179a	521	G
83afd9f0-2138-44c2-9608-66df187c9ac6	1249	G
83afd9f0-2138-44c2-9608-66df187c9ac6	596	G
83afd9f0-2138-44c2-9608-66df187c9ac6	61	G
83afd9f0-2138-44c2-9608-66df187c9ac6	56	G
83afd9f0-2138-44c2-9608-66df187c9ac6	78	G
83afd9f0-2138-44c2-9608-66df187c9ac6	115	G
6f00f397-60c9-4f0f-a733-65b9d8aa3d07	1933	G
6f00f397-60c9-4f0f-a733-65b9d8aa3d07	3497	G
50658553-1299-4923-94cb-ceb80df0a97e	3345	G
50658553-1299-4923-94cb-ceb80df0a97e	307	G
6e66ee66-0ce6-4ea5-b7f8-cb8084e4aad7	772	G
a9b2e9c6-1ece-4ba2-a8e1-c0bc1c3910c6	146	G
a9b2e9c6-1ece-4ba2-a8e1-c0bc1c3910c6	110	G
a9b2e9c6-1ece-4ba2-a8e1-c0bc1c3910c6	130	G
a9b2e9c6-1ece-4ba2-a8e1-c0bc1c3910c6	171	G
a9b2e9c6-1ece-4ba2-a8e1-c0bc1c3910c6	218	G
b7e987fe-e0f6-43a2-a63f-ad31da68dca6	3216	G
5d34a202-8d53-4c08-973d-a4874610c2b4	2266	G
ce0b37d0-ab20-4ff6-8d65-2b8d2f7cb4f1	4434	G
ce0b37d0-ab20-4ff6-8d65-2b8d2f7cb4f1	74	G
27b771bf-a13e-42f4-9972-7cb5e74223ff	3344	G
b7d577b6-80e7-4144-96dd-194d1198b3ef	4431	G
73364f3b-5c05-479c-ac44-e466e58e8d4e	201	G
46413e78-2bf8-46ba-a9b5-8ad6840ed609	2138	G
46413e78-2bf8-46ba-a9b5-8ad6840ed609	143	G
0bf37962-243e-4ef1-8098-e3f76eafbd46	1761	G
0bf37962-243e-4ef1-8098-e3f76eafbd46	55	G
9d399c27-fc1b-4d4f-b29a-3cd97e669b5d	1127	G
9d399c27-fc1b-4d4f-b29a-3cd97e669b5d	124	G
9d399c27-fc1b-4d4f-b29a-3cd97e669b5d	100	G
f03686c8-285a-461c-822f-d0c26a257693	1929	G
f03686c8-285a-461c-822f-d0c26a257693	4477	G
f03686c8-285a-461c-822f-d0c26a257693	170	G
f10118dd-213a-4a7d-9ed9-6ad74f1c3ffb	378	G
f10118dd-213a-4a7d-9ed9-6ad74f1c3ffb	95	G
f10118dd-213a-4a7d-9ed9-6ad74f1c3ffb	69	G
f10118dd-213a-4a7d-9ed9-6ad74f1c3ffb	59	G
0029c921-e7ca-4d8e-b7ca-ae43089d0c01	1068	G
0029c921-e7ca-4d8e-b7ca-ae43089d0c01	1813	G
0029c921-e7ca-4d8e-b7ca-ae43089d0c01	106	G
0bc6b2a9-36be-48a8-bbed-3604fbc630af	1995	G
f85b8c2d-31bf-4dfd-9fd8-714923501444	1551	G
f85b8c2d-31bf-4dfd-9fd8-714923501444	210	G
f85b8c2d-31bf-4dfd-9fd8-714923501444	59	G
2403839f-95fc-462e-94e7-6f80c6471792	179	G
f6f83820-2d6c-4c8c-b7e8-23189f0d64e6	2835	G
6a88ee8a-5d23-4c6e-8ce0-7851c5c47611	1166	G
6a88ee8a-5d23-4c6e-8ce0-7851c5c47611	814	G
6a88ee8a-5d23-4c6e-8ce0-7851c5c47611	434	G
6a88ee8a-5d23-4c6e-8ce0-7851c5c47611	222	G
8b05964a-57cb-470f-b1d5-8d2a057b8b51	435	G
fc0e1438-8fc8-4dd0-a322-efa6247bd4c1	765	G
fc0e1438-8fc8-4dd0-a322-efa6247bd4c1	1822	G
fc0e1438-8fc8-4dd0-a322-efa6247bd4c1	1544	G
fc0e1438-8fc8-4dd0-a322-efa6247bd4c1	1771	G
db042d36-19a7-4d82-8188-20a42da7fde4	723	G
db042d36-19a7-4d82-8188-20a42da7fde4	300	G
db042d36-19a7-4d82-8188-20a42da7fde4	239	G
db042d36-19a7-4d82-8188-20a42da7fde4	84	G
fed9e32c-538d-44d4-85a1-d016e2b3986e	1105	G
1613c0d8-454c-4ce0-a065-e72f69c64efa	115	G
401dfb98-86b8-40ce-bc96-cc2946bca6a3	104	G
be48ef36-b0fa-4283-9f0f-b327c90b6b0a	113	G
7948fd58-5140-4f5f-afb5-5da7ee88b353	630	G
c016c67b-972b-47d6-ada9-5e54156fed8f	444	G
c016c67b-972b-47d6-ada9-5e54156fed8f	121	G
aadde582-2daf-4174-ad78-5dc0e121ab56	4654	G
fd2db728-b95d-41f8-a86d-106dce1eaa56	568	G
fd2db728-b95d-41f8-a86d-106dce1eaa56	564	G
fd2db728-b95d-41f8-a86d-106dce1eaa56	295	G
fd2db728-b95d-41f8-a86d-106dce1eaa56	59	G
6791e423-cacb-49d0-8d18-ae993d33e7d0	1153	G
6791e423-cacb-49d0-8d18-ae993d33e7d0	1037	G
6791e423-cacb-49d0-8d18-ae993d33e7d0	131	G
6791e423-cacb-49d0-8d18-ae993d33e7d0	72	G
6791e423-cacb-49d0-8d18-ae993d33e7d0	288	G
c8ea71be-e8bc-4313-9a73-943060ce9576	881	G
cc4c5f51-ae4c-4a18-a263-80fdfcceb7a9	121	G
1800419a-c758-406b-8432-e9e42616fdef	125	G
dbc540d6-4f2a-49db-92bb-fc7c95a75642	332	G
dbc540d6-4f2a-49db-92bb-fc7c95a75642	76	G
cdb0508f-517f-41ea-afdc-347111abb704	3324	G
51e8222f-81f2-4a39-958f-576fe9f847f1	486	G
441dd9c1-6d90-4875-a0fc-8d22b52b0016	4066	G
d8603e86-c389-486d-b1fe-72d1ca329930	696	G
d8603e86-c389-486d-b1fe-72d1ca329930	1802	G
d8603e86-c389-486d-b1fe-72d1ca329930	1276	G
db08f94a-7774-4dc2-88c2-646d73b91e12	2935	G
62686c23-5358-4916-8202-056e7cd3562c	924	G
62686c23-5358-4916-8202-056e7cd3562c	1255	G
62686c23-5358-4916-8202-056e7cd3562c	264	G
62686c23-5358-4916-8202-056e7cd3562c	167	G
62686c23-5358-4916-8202-056e7cd3562c	74	G
62686c23-5358-4916-8202-056e7cd3562c	55	G
f2267b9f-5036-4006-bf54-399da52a05ca	144	G
f2267b9f-5036-4006-bf54-399da52a05ca	56	G
0fa01986-d3d9-42f7-ab87-0af1cb24c384	2450	G
0fa01986-d3d9-42f7-ab87-0af1cb24c384	302	G
34bbb3a1-3643-4655-af74-2d3d4a37a87e	3249	G
34bbb3a1-3643-4655-af74-2d3d4a37a87e	435	G
e7a95909-4a8c-420e-bfd0-fb1ac91320c0	3439	G
84e7a47c-088d-4231-a107-5c594d88781b	277	G
32d03659-dbaf-4afc-8770-d1edfeafbbf7	4160	G
11a31f2b-3e24-4af5-ad36-3950732cf022	1847	G
11a31f2b-3e24-4af5-ad36-3950732cf022	441	G
52208e91-43db-495a-bccd-cad66abde084	1591	G
52208e91-43db-495a-bccd-cad66abde084	1701	G
47d8bc95-2a26-4322-9646-732c13bbb671	663	G
47d8bc95-2a26-4322-9646-732c13bbb671	1423	G
72d78da5-011a-4a65-aca7-fbee6b615458	1528	G
72d78da5-011a-4a65-aca7-fbee6b615458	1526	G
72d78da5-011a-4a65-aca7-fbee6b615458	163	G
72d78da5-011a-4a65-aca7-fbee6b615458	48	G
72d78da5-011a-4a65-aca7-fbee6b615458	83	G
72d78da5-011a-4a65-aca7-fbee6b615458	57	G
92f0ff06-c7e4-4cbb-8d4f-3ac6bbc5415b	4708	G
78851a90-7b31-4f37-8a63-dbd5edd9e5ee	372	G
a060359c-389e-4b12-9a93-487e604cdac7	110	G
94a53574-282d-43bb-91f9-2b274a05938f	838	G
94a53574-282d-43bb-91f9-2b274a05938f	907	G
94a53574-282d-43bb-91f9-2b274a05938f	884	G
94a53574-282d-43bb-91f9-2b274a05938f	436	G
94a53574-282d-43bb-91f9-2b274a05938f	607	G
94a53574-282d-43bb-91f9-2b274a05938f	520	G
a49ce430-275e-48b1-b46a-50e349d88134	763	G
04bfef56-d047-4e8a-ac80-efc9e8d7381c	1809	G
04bfef56-d047-4e8a-ac80-efc9e8d7381c	188	G
04bfef56-d047-4e8a-ac80-efc9e8d7381c	1103	G
04bfef56-d047-4e8a-ac80-efc9e8d7381c	174	G
04bfef56-d047-4e8a-ac80-efc9e8d7381c	636	G
8de77b98-009e-4afa-9354-412a425b4e44	1017	G
8de77b98-009e-4afa-9354-412a425b4e44	537	G
8de77b98-009e-4afa-9354-412a425b4e44	50	G
8de77b98-009e-4afa-9354-412a425b4e44	52	G
8de77b98-009e-4afa-9354-412a425b4e44	969	G
2d660145-c1aa-4633-98c4-edc7dee8b445	177	G
48a35fbf-802a-469d-a11f-e6c0133ceed9	1023	G
48a35fbf-802a-469d-a11f-e6c0133ceed9	1149	G
48a35fbf-802a-469d-a11f-e6c0133ceed9	426	G
48a35fbf-802a-469d-a11f-e6c0133ceed9	140	G
48a35fbf-802a-469d-a11f-e6c0133ceed9	60	G
d9a0e3e3-c5f6-4b37-ad88-a5983e2a7b99	3622	G
d9a0e3e3-c5f6-4b37-ad88-a5983e2a7b99	122	G
ce6d5e6b-da34-4f42-a30f-1334d3cfb87b	4196	G
fb4bdee1-654c-4ba4-996c-167c021c7914	4061	G
bbaaf6a0-fafc-44a8-8408-88e441834af1	185	G
bbaaf6a0-fafc-44a8-8408-88e441834af1	92	G
bbaaf6a0-fafc-44a8-8408-88e441834af1	141	G
02fec1eb-b226-4889-a139-3837fd712cda	2275	G
02fec1eb-b226-4889-a139-3837fd712cda	64	G
22f7c422-ae3b-4a1d-9046-846cc133b8e8	1660	G
22f7c422-ae3b-4a1d-9046-846cc133b8e8	138	G
22f7c422-ae3b-4a1d-9046-846cc133b8e8	469	G
22f7c422-ae3b-4a1d-9046-846cc133b8e8	52	G
a9edef01-7c6a-4351-b951-881121712b57	351	G
a9edef01-7c6a-4351-b951-881121712b57	1553	G
dd32405c-3cb7-450a-a6cf-2691aaf59fc2	164	G
dd32405c-3cb7-450a-a6cf-2691aaf59fc2	154	G
