,qname,teloBPLengths
342,40d6eea0-cbdc-4394-bf2a-f8295691613e,186
343,5c18f424-b85f-45fa-b667-bdae5dd60d3d,2256
344,575b8aa8-8009-4aa9-be63-95e0c9736c29,3564
345,d721b08e-884e-4c58-a9c1-4235cf918eee,2232
346,e9b052e0-b189-47a3-b6ab-5ea49bdcdda1,2988
347,444e01d2-a70a-43cc-aa4f-32d47676de3c,1374
348,4b2509e0-03e4-4425-98a2-3999af2a80da,5016
349,b6cceb93-2622-495c-9fd3-6cb6c2c42531,3024
350,ef287c37-0c3a-4186-8f2c-f429bc1eb6df,3252
351,92a4a14e-77c9-4363-b330-e7296b3e88e3,3264
352,37cde3f6-b40d-4e05-a572-c2eca078fdb0,150
353,25abb417-68e3-46f6-a237-541ae803f0c9,18
354,af4e5f3c-1d47-45fa-b835-c052c7b98848,5250
355,a29ba678-4e91-40b5-9d4d-4a4f5f4e86b2,1590
356,cc3f548b-50af-4e5b-9cc8-8452dd80f3eb,4524
357,3897eb0d-7ca7-4e05-a1f9-4094900ffa82,5190
358,be07d007-d072-48b4-85c2-e5ae6460f573,6
359,73418245-16aa-4cd8-8ac8-9516eaa7e0f3,3588
360,8be73dcd-7248-4f7c-bef8-2efc26264e0e,210
361,33599931-cb1d-4d74-b6c5-1632512b9da9,7104
362,b9cdca32-f8a5-4bff-ba35-748862648314,264
363,5c95e33b-a769-4b80-a5f8-77c1ee5230e1,30
364,9c1c316c-4fc4-430b-86c4-06f802ece996,378
365,dca3a01e-24fa-40f3-933a-3abd3d06fcd1,342
366,d08b437b-fefd-4151-8af1-2ef4d8b0b94a,3018
367,92bbb4b9-2b5d-45eb-b650-53c1ea0353b2,498
368,eeccc295-67f9-4303-910c-c3e43cbb2924,2994
369,47ce1bce-62b3-4c78-b765-f9b70bd3da05,2874
370,19711a5c-f410-4398-9a92-4d9892c0298e,3822
371,20d914fb-180e-4511-b0d6-34c6c2394035,6
372,f9ac826e-d0dc-487f-9951-59d22e7c7469,4068
373,8af2e7d7-6e32-4f74-b1f2-48a5aa3ebdb2,1680
374,7ce4900c-c40c-4bb4-9277-819558d1321f,5400
375,7ea2950a-64be-4614-bdbd-6ab444fa0ec3,30
376,b12a4fa1-e0ad-422b-b459-0b35a25a29c4,2748
377,630ab916-8750-485f-83f1-4ca146cf52f1,3042
378,3a4a62ac-aa89-47b1-8da4-b75d338662c5,30
379,43636654-90ea-43db-8f12-8c39ed47ef2d,150
380,a6cf17f5-ee9c-4dd6-bb48-076d091c057f,2460
381,5b24453e-b478-49ab-8fa1-fbcd1c254f98,228
382,349d00a1-bfd0-4e2c-a9da-0f8123e6b6a1,3600
383,e2ae93ea-6365-4b59-9f59-97899c310e3a,3678
384,3724cd4f-0daa-4bc3-91af-9c595bcdc046,3942
385,d97045de-d903-4cf7-8cf6-a6ca85156843,1098
386,07d5e61b-efd7-4d1e-8061-f95214026f62,1140
387,3d483ce5-2acd-41d0-8e35-1750c4bc1e0a,2844
388,b99e26d0-2901-491c-a506-726d62e4f8c9,2196
389,0ba73a3d-7665-4e4c-b193-11734aa3c430,3858
390,a1ca2cbd-4257-466d-88a3-849626ed29e0,4110
391,5f00f858-3bb6-4d30-97f4-643675128332,2766
392,319f1c2f-4e74-4f64-b511-9fd97ce779fe,996
393,1f280462-9bbb-473c-98a4-d0c51b168a85,1512
394,cc82593d-5b76-4424-94cc-b277dcbe0eb0,2562
395,f7960d43-eec8-4efe-a9e0-a8be262288cf,1212
396,1e61ce34-691d-4519-8321-88eab2bf2075,4560
397,cb49fd08-a4ba-4514-b796-ac595eb9a3d4,3912
398,cce2bc05-dd9f-4cdb-bce6-83b79a52406f,2760
399,bfe6b7d1-53dc-4891-8ef4-a60bac98efe1,114
400,65049984-a06f-49f7-899b-6ef99857c711,2430
401,2b8ddb20-57d8-4e3c-83b6-523a04094ba2,1986
402,e9a35956-6b2b-4e17-aeee-e6813a0ae6b5,4584
403,a0aba82d-ea8c-4578-aff7-2d704e2d4335,1962
404,e64abc93-c072-4aa2-907c-60d8d25f110f,5244
405,48c2e978-e76c-470b-baa7-e84a04753a3b,990
406,71acdc6c-f9b7-42e2-910a-21dbe64cf6ef,2094
407,a7b20a71-f35f-4ab3-8424-550793bec0d4,996
408,7f943b48-4a13-48ea-bba3-dbcf99028a98,42
409,39f40c2c-a3f3-4433-9aac-c1f6fcb76969,4794
410,3126c49a-8eca-4f25-ad01-2be8062711dd,1962
411,22cd1453-07ad-415e-94c8-c1cbfbc0a31e,4566
412,cb157287-f44b-41ac-b502-7eec55d851f4,60
413,ace8479c-8e78-4bd8-b2f4-bbd280d955cf,72
414,3dcff548-aeab-47ae-83a2-95e41ce985f4,444
415,f8da25a6-3326-4d34-964b-9790f2830c1f,3648
416,7776e66c-7f31-4ef3-8260-6439d1ef4d94,3660
417,6cfa1bb7-7d61-4c45-8f01-04f70f0202c7,1338
418,cabaeda5-16c5-4eb6-91ff-66afaef7be6d,1482
419,97053764-b4e5-4885-ae65-d3ec0db2a42d,3360
420,1907652e-3541-426c-b53c-17cbd4bc1e52,162
421,dca5cf66-ac25-4953-ab40-c370ad54c322,4362
422,94207dfd-d966-49fe-93ce-42fad41d23ec,2442
423,15141bb0-eb2a-488a-8674-8804e78ee80e,2166
424,5877a23a-26ab-4457-830f-6da6a1bfda82,7110
425,470825c9-6fe6-423a-8621-5c34a4b3bf96,8046
426,7738bc72-ba82-4f59-993c-00648aefa274,2424
427,7c35d475-d19c-4ab0-8e72-93ede547b1d7,534
428,e6507076-0be9-400d-8686-6404c35baf0c,252
429,37527933-ea5e-43f1-a8b6-af1888613dcf,408
430,48827ac9-98f9-4c24-a31a-2a38e6eac37b,444
431,5bac7fb7-5047-4d2b-9943-73c7540dba50,2766
432,0cbec92e-6830-4586-8944-ee30c875b146,2694
433,0966d260-b804-4c65-a7d6-eb675b5bb478,78
434,ae07e4c3-afe3-4398-9fc6-da9729f3538c,1038
435,986b6e09-55bc-4b73-80b0-6e13cd7343be,60
436,ce91e2a7-ab5d-41e4-864c-286635a70898,3306
