read_id	length	strand
1599935c-4d5e-4787-b17b-e0044123ab19	85	G
16e6114e-da83-4872-9163-db09bc83df58	1096	G
173b4b18-a27e-4ee4-ac07-8a3e2f1aae26	485	G
185273a8-d799-4b15-bee4-a09c9a60e0dd	2532	G
185273a8-d799-4b15-bee4-a09c9a60e0dd	789	G
18a90fd3-d992-46dc-9cc4-39c3c0bb69f8	2200	G
0c48eb0f-c916-4444-aa42-456656fbdd1e	298	G
0c48eb0f-c916-4444-aa42-456656fbdd1e	64	G
0c4d30f2-b42e-495c-afaa-a8b12def4af0	749	G
0d7538be-8b0f-41e6-aa99-efa511207114	55	G
13338c74-8d6f-4944-a094-58eed58153f0	1974	G
13338c74-8d6f-4944-a094-58eed58153f0	71	G
154f9956-a621-46f9-a29a-a4ebb6811e56	541	G
16c7b413-79db-495e-ae0c-ff0ef299ea2a	848	G
16cf1925-bf18-4c92-8cfd-cd179f803adc	1078	G
16cf1925-bf18-4c92-8cfd-cd179f803adc	163	G
1792120f-59f0-4fde-8598-70615855f97a	2489	G
1792120f-59f0-4fde-8598-70615855f97a	347	G
1078176d-a33d-4364-86be-3682c7ad0da3	1317	G
137bd7bd-d600-421e-ba02-0ab16a5662ac	214	G
137bd7bd-d600-421e-ba02-0ab16a5662ac	138	G
137bd7bd-d600-421e-ba02-0ab16a5662ac	81	G
13eb0124-b6f1-4736-886b-49fafcb3e82d	473	G
165c6bde-8cd3-4df8-bd40-5f37ca7fb8f5	252	G
165c6bde-8cd3-4df8-bd40-5f37ca7fb8f5	78	G
165c6bde-8cd3-4df8-bd40-5f37ca7fb8f5	98	G
16bf0c72-f782-40b6-8db8-fff510b4115c	470	G
18f3daef-f9f9-4642-a0dc-434d187c7342	586	G
18b9735a-058a-4d5f-b820-a911b3690b14	3745	G
190a0155-1b35-46e0-8231-a6a77f4e91a5	2102	G
1a853380-5908-4d2e-82cb-d7e9a1a65530	1940	G
19711a5c-f410-4398-9a92-4d9892c0298e	340	G
19711a5c-f410-4398-9a92-4d9892c0298e	54	G
1907652e-3541-426c-b53c-17cbd4bc1e52	3864	G
1907652e-3541-426c-b53c-17cbd4bc1e52	999	G
0dc90629-379c-4bf0-9af9-982cde8830f3	2354	G
198149f9-adb3-4c50-8702-1b67e8d405a2	4439	G
199655bc-52f2-4b7d-ae54-8a5b14ef8553	75	G
19972822-0e2d-47b5-863a-fea14cefeb2b	113	G
19972822-0e2d-47b5-863a-fea14cefeb2b	209	G
1a346fef-460d-40a1-b5df-08dae5b9abdb	1034	G
1a346fef-460d-40a1-b5df-08dae5b9abdb	304	G
1abca525-da5a-4212-b3b5-081c965e681a	101	G
1ac63ed8-aa21-44ce-b76f-aa90499186dc	195	G
1aeada0c-4ed8-42d2-8e97-b4e6159a6b60	1804	G
1b2fddaa-f6da-449b-b4ed-8826f6e8f05f	611	G
1b2fddaa-f6da-449b-b4ed-8826f6e8f05f	135	G
1b3dfcd5-8867-4df0-bb55-4c6004ba9ca1	721	G
1b3dfcd5-8867-4df0-bb55-4c6004ba9ca1	2563	G
1b422fa0-350f-4878-a176-7c7c5d5dd68c	1972	G
1e61ce34-691d-4519-8321-88eab2bf2075	3180	G
1ea5c6f3-04d9-4975-9694-e85b72d0d108	609	G
1edd2315-6652-4708-9654-d25343b25190	1391	G
20d914fb-180e-4511-b0d6-34c6c2394035	113	G
2205b4b5-3918-45f0-98f0-1e85ef90d723	105	G
226b0ac0-a8a7-40c0-9962-33ebaf7fe69f	183	G
22cd1453-07ad-415e-94c8-c1cbfbc0a31e	995	G
0dda957d-c612-47f6-8fe5-858b35c4c3c7	1442	G
1b156f90-6b34-4e8a-af5b-422e778250ba	1671	G
1b156f90-6b34-4e8a-af5b-422e778250ba	1294	G
1d901302-a50e-42cb-a924-1baa40dd2f2b	1061	G
1d901302-a50e-42cb-a924-1baa40dd2f2b	1362	G
1d901302-a50e-42cb-a924-1baa40dd2f2b	433	G
20cf2ee2-ea3d-4831-b447-aff1b538ecc7	1361	G
21eed0a5-152e-4b31-9cc4-96d59b9cf7e8	312	G
23cbf665-8e34-4bf9-8f2e-772ec42b5fd5	2553	G
23db9c66-9ad7-4f70-b175-e09417a7ed3f	69	G
23f1d40b-7287-4259-bfd0-274ea57cc572	1972	G
0de491f0-7e3c-4ac0-820d-49702611207d	4098	G
0f9a5708-a01f-42ab-8a23-4beb57a19178	104	G
0fa01986-d3d9-42f7-ab87-0af1cb24c384	315	G
0fb3212e-556e-4b35-bbf4-7c8de87a8d4f	131	G
