,qname,teloBPLengths
222,4bf6820d-83b5-43a5-a0f0-9ed9214458ac,48
223,3724cd4f-0daa-4bc3-91af-9c595bcdc046,318
224,3765c4fc-8d03-48b8-b81c-63224e8221c3,108
225,3897eb0d-7ca7-4e05-a1f9-4094900ffa82,1812
226,39ac065a-8e70-43cc-af24-6c51d4a7d4e6,12
227,39d2d5cf-f371-4121-a582-02923c9551d2,72
228,39f40c2c-a3f3-4433-9aac-c1f6fcb76969,72
229,3ab30369-d657-47c6-abed-bc477b0c110d,438
230,34bbb3a1-3643-4655-af74-2d3d4a37a87e,306
231,35759a8f-81e8-4c72-8f6f-1f01a53f12e6,84
232,35f358db-1f03-4f56-8f58-4e34725d246f,156
233,3ae1751d-0ff4-435b-a804-4e3d51961fed,66
234,3cf1e810-a3b7-42f8-ae2e-c845652f9b61,54
235,387ae135-25af-49d7-bf45-2ffbc65017b9,24
236,3dc4f0e9-9846-4cce-9b3b-0edc5445ac32,78
237,3e97e3e9-ce18-4554-b2f7-100f7c3e9f20,936
238,3f4bf313-4866-434e-8fd7-40cbf1c38644,138
239,40d6eea0-cbdc-4394-bf2a-f8295691613e,186
240,40f9884d-028b-4d61-89a4-a43151dc216d,18
241,3781c721-fee4-478f-834b-46bc9a704595,510
242,37880388-cc79-4437-bfa6-9bc16d2cf05e,24
243,37cde3f6-b40d-4e05-a572-c2eca078fdb0,156
244,3a6dc01c-1de7-452b-8269-0290e09fd90f,372
245,4c38cc6b-a9c5-4e34-9fab-357d109892ef,6
246,3e08f8a0-edda-4e99-968b-1d55ab173942,210
247,3e1519f5-8fa6-4ba8-a53c-2d07ecade952,42
248,4dccd2d0-c93b-4baa-bea8-86c9f62e3b69,456
249,4e54993f-ae2e-4b59-a7c7-840e7f4584dc,3324
250,37e5fa57-33d1-4a60-b99a-c5d2b1434e52,72
251,4eb57c41-4746-45cd-9724-75ba3e381b47,96
252,4f85807e-a36e-49a3-bd52-397d4f972906,108
253,39d7a254-6ad9-41ed-bcc1-ca73d0ae5b76,468
254,503f1ce7-75d4-475d-b5b9-dda6da629635,1578
255,50658553-1299-4923-94cb-ceb80df0a97e,6
256,42a2613d-b336-4994-8a9d-e63050872840,462
257,43636654-90ea-43db-8f12-8c39ed47ef2d,174
258,3d83eab3-24db-40b2-b1ab-a2bb97fc7d71,492
259,3df281a0-e81b-4912-bf72-c879cd78a39e,216
260,3e34abbe-2a64-4362-a254-8c2efc86e809,324
261,3eb89325-e1fe-4c48-ab19-43ce66380414,24
262,43c90036-37d0-4ec0-9fd2-74c619978d5a,114
263,444e01d2-a70a-43cc-aa4f-32d47676de3c,198
264,3fcca979-54a7-4104-a68d-1d4b56c0e343,36
265,40a7053c-9d4c-4e77-aafb-630c25321081,48
266,41e2f98e-8c0b-48fa-8758-ba04b7e7f2d7,168
267,519599e8-0a3f-4bba-99f5-ea44a4d65bd8,48
268,558f5faf-e990-48cd-8758-5b4ac30def4a,246
269,44f2001d-3bfd-40fa-a97a-3a2221327513,12
270,463e99e8-776c-4663-b836-894bc1be4dd8,24
271,46c109bb-53d1-47cf-8b34-60c70d42097b,12
272,4807f14f-56a5-4763-afe5-72c03b41093a,84
273,48827ac9-98f9-4c24-a31a-2a38e6eac37b,462
274,42f30759-7103-41f2-bea3-eea808848369,48
275,447a33bd-d231-4411-9532-43e19a950f2f,378
276,45df7888-7ab3-418a-be54-739e902bf4a8,1350
277,57e07fce-68a8-48cb-bcb6-81c8ca738b71,18
278,57e9df52-db19-4533-bed2-82dfbfbe0745,66
279,57feea59-31cb-4dea-b428-18f4e3580f3a,414
280,58111031-6892-41c0-840f-eaf2a61a4130,18
281,5881b382-4810-4c88-a600-2abc2991934c,216
282,5a864e93-52f5-4c20-8160-2c230761b6ee,396
283,5b1f9f0f-4df1-4dca-94b3-3559f205a608,1026
284,5b24453e-b478-49ab-8fa1-fbcd1c254f98,222
285,5bc2fc4f-e52a-4f39-8cfb-8e1b93132b53,18
286,5c517d82-0202-4e5d-941e-a72f44cb67cb,558
287,3f9135a1-ecdb-4815-bd2f-e0c98ab3ba89,84
288,4055ebd1-57fb-432e-8b62-3bec46a1662d,162
289,4112c153-e4cd-43e4-aedd-a4589c97eeb6,384
290,41343580-299c-4cc2-99ee-b19bc1b5c3dd,60
291,42779382-b24a-4a1e-a4ed-897a31c4495d,204
292,441dd9c1-6d90-4875-a0fc-8d22b52b0016,264
293,4477a7df-5cd5-4384-89a3-6a0541075297,120
294,4a4eca6d-2313-409b-acf0-157118d3f42a,234
295,464c97ec-0e38-4acb-84f1-aee42d558755,204
296,4871cd32-72d5-41bc-b6c1-66a883ec8865,426
297,487aacc5-9528-4bab-b141-59d5fdc58356,36
298,48d201a9-bd1e-4fe8-9c19-7032136fdba3,216
299,5c95e33b-a769-4b80-a5f8-77c1ee5230e1,18
300,5efca11c-7fb8-4248-815d-2bf5198b989a,1596
301,5f9f306a-f873-4494-ad34-35d6d04e7df0,408
302,5fcd999b-f767-4219-8b04-aa0f88ff6ff4,132
303,4b33fac4-ac30-4c7c-8d20-e3d70e0efee2,60
304,4c5f7f21-fe4c-46b8-a412-6bec121c48d0,6
305,46dd2212-6df3-4e3b-ac74-1f46416693fa,72
306,470825c9-6fe6-423a-8621-5c34a4b3bf96,144
